Measurement Time	Port 1 ECT/RT-1 Temperature °C Temp	Port 2 EC-5 Soil Moisture m³/m³ VWC	Port 3 EC-5 Soil Moisture m³/m³ VWC	Port 4 EC-5 Soil Moisture m³/m³ VWC	Port 5 EC-5 Soil Moisture m³/m³ VWC
04/30/15 12:00 PM	16.5	0.094	* * * 	0.107	0.103
04/30/15 02:00 PM	20.5	0.096	* * * 	0.108	0.104
04/30/15 04:00 PM	21.2	0.099	* * * 	0.109	0.104
04/30/15 06:00 PM	20.9	0.098	* * * 	0.111	0.105
04/30/15 08:00 PM	17.8	0.096	* * * 	0.111	0.105
04/30/15 10:00 PM	8.1	0.096	* * * 	0.110	0.106
05/01/15 12:00 AM	5.1	0.095	-0.106	0.109	0.106
05/01/15 02:00 AM	2.7	0.094	0.090	0.107	0.105
05/01/15 04:00 AM	1.3	0.093	0.211	0.106	0.105
05/01/15 06:00 AM	-0.0	0.093	0.304	0.105	0.104
05/01/15 08:00 AM	2.2	0.092	0.377	0.105	0.103
05/01/15 10:00 AM	12.0	0.091	0.002	0.105	0.102
05/01/15 12:00 PM	17.2	0.092	* * * 	0.106	0.102
05/01/15 02:00 PM	21.1	0.094	* * * 	0.107	0.102
05/01/15 04:00 PM	23.4	0.095	* * * 	0.109	0.102
05/01/15 06:00 PM	23.5	0.094	* * * 	0.110	0.104
05/01/15 08:00 PM	18.5	0.092	* * * 	0.110	0.105
05/01/15 10:00 PM	7.3	0.092	* * * 	0.109	0.105
05/02/15 12:00 AM	4.4	0.091	-0.113	0.108	0.105
05/02/15 02:00 AM	2.9	0.090	0.076	0.106	0.104
05/02/15 04:00 AM	2.4	0.089	0.176	0.105	0.103
05/02/15 06:00 AM	3.0	0.089	0.180	0.105	0.102
05/02/15 08:00 AM	3.7	0.088	0.186	0.105	0.101
05/02/15 10:00 AM	14.1	0.087	-0.114	0.105	0.101
05/02/15 12:00 PM	19.8	0.089	* * * 	0.105	0.100
05/02/15 02:00 PM	23.2	0.090	* * * 	0.106	0.100
05/02/15 04:00 PM	25.2	0.090	* * * 	0.108	0.101
05/02/15 06:00 PM	24.7	0.089	* * * 	0.109	0.102
05/02/15 08:00 PM	19.8	0.089	* * * 	0.109	0.103
05/02/15 10:00 PM	12.7	0.088	* * * 	0.108	0.103
05/03/15 12:00 AM	11.5	0.086	* * * 	0.107	0.103
05/03/15 02:00 AM	9.4	0.086	* * * 	0.106	0.102
05/03/15 04:00 AM	6.7	0.085	-0.071	0.105	0.102
05/03/15 06:00 AM	6.9	0.085	-0.017	0.105	0.101
05/03/15 08:00 AM	7.0	0.084	0.054	0.105	0.100
05/03/15 10:00 AM	15.5	0.083	* * * 	0.105	0.100
05/03/15 12:00 PM	18.6	0.084	* * * 	0.105	0.100
05/03/15 02:00 PM	20.9	0.086	* * * 	0.105	0.100
05/03/15 04:00 PM	19.5	0.086	* * * 	0.106	0.100
05/03/15 06:00 PM	19.7	0.085	* * * 	0.106	0.101
05/03/15 08:00 PM	16.5	0.085	* * * 	0.106	0.101
05/03/15 10:00 PM	7.9	0.084	* * * 	0.105	0.102
05/04/15 12:00 AM	5.4	0.083	-0.101	0.105	0.101
05/04/15 02:00 AM	4.3	0.083	0.038	0.104	0.101
05/04/15 04:00 AM	4.1	0.083	0.119	0.103	0.100
05/04/15 06:00 AM	4.4	0.082	0.168	0.102	0.100
05/04/15 08:00 AM	6.0	0.081	0.152	0.102	0.100
05/04/15 10:00 AM	15.8	0.080	* * * 	0.103	0.099
05/04/15 12:00 PM	20.3	0.082	* * * 	0.104	0.099
05/04/15 02:00 PM	23.5	0.084	* * * 	0.105	0.099
05/04/15 04:00 PM	24.3	0.085	* * * 	0.105	0.100
05/04/15 06:00 PM	22.9	0.083	* * * 	0.106	0.100
05/04/15 08:00 PM	18.2	0.083	* * * 	0.106	0.101
05/04/15 10:00 PM	11.1	0.082	* * * 	0.105	0.102
05/05/15 12:00 AM	7.4	0.081	* * * 	0.105	0.101
05/05/15 02:00 AM	6.2	0.079	-0.102	0.104	0.101
05/05/15 04:00 AM	5.9	0.078	-0.017	0.103	0.100
05/05/15 06:00 AM	7.5	0.078	-0.014	0.103	0.100
