Measurement Time	Port 1 ECT/RT-1 Temperature Temp °C	Port 2 EC-5 Soil Moisture m³/m³ VWC	Port 3 EC-5 Soil Moisture m³/m³ VWC	Port 4 EC-5 Soil Moisture m³/m³ VWC	Port 5 EC-5 Soil Moisture m³/m³ VWC
10/14/12 10:00 PM	7.2	-0.014	0.020	0.037	0.063
10/15/12 12:00 AM	8.3	-0.015	0.020	0.035	0.063
10/15/12 02:00 AM	6.3	-0.016	0.020	0.034	0.063
10/15/12 04:00 AM	4.0	-0.017	0.019	0.032	0.062
10/15/12 06:00 AM	4.1	-0.017	0.019	0.032	0.062
10/15/12 08:00 AM	4.9	-0.017	0.019	0.032	0.062
10/15/12 10:00 AM	6.7	-0.017	0.018	0.032	0.061
10/15/12 12:00 PM	11.2	-0.015	0.018	0.033	0.061
10/15/12 02:00 PM	16.3	-0.010	0.019	0.038	0.062
10/15/12 04:00 PM	18.8	-0.006	0.019	0.042	0.062
10/15/12 06:00 PM	19.5	-0.008	0.020	0.042	0.063
10/15/12 08:00 PM	9.6	-0.012	0.020	0.039	0.063
10/15/12 10:00 PM	5.6	-0.015	0.020	0.036	0.063
10/16/12 12:00 AM	5.5	-0.016	0.020	0.034	0.063
10/16/12 02:00 AM	5.3	-0.016	0.020	0.033	0.062
10/16/12 04:00 AM	6.8	-0.016	0.019	0.033	0.062
10/16/12 06:00 AM	8.0	-0.016	0.019	0.033	0.062
10/16/12 08:00 AM	8.2	-0.015	0.019	0.033	0.062
10/16/12 10:00 AM	7.9	-0.015	0.019	0.033	0.062
10/16/12 12:00 PM	12.0	-0.014	0.019	0.034	0.062
10/16/12 02:00 PM	13.1	-0.012	0.019	0.036	0.062
10/16/12 04:00 PM	17.6	-0.008	0.019	0.039	0.062
10/16/12 06:00 PM	12.9	-0.010	0.020	0.038	0.062
10/16/12 08:00 PM	6.9	-0.014	0.019	0.035	0.062
10/16/12 10:00 PM	2.7	-0.017	0.019	0.032	0.062
10/17/12 12:00 AM	-0.3	-0.019	0.018	0.030	0.061
10/17/12 02:00 AM	-1.7	-0.019	0.018	0.029	0.060
10/17/12 04:00 AM	-5.1	-0.020	0.017	0.027	0.060
10/17/12 06:00 AM	-8.9	-0.021	0.016	0.026	0.060
10/17/12 08:00 AM	-10.3	-0.022	0.016	0.025	0.059
10/17/12 10:00 AM	-0.6	-0.022	0.015	0.025	0.058
10/17/12 12:00 PM	7.1	-0.017	0.016	0.029	0.059
10/17/12 02:00 PM	10.6	-0.012	0.016	0.035	0.059
10/17/12 04:00 PM	12.8	-0.008	0.016	0.039	0.059
10/17/12 06:00 PM	11.9	-0.010	0.017	0.038	0.060
10/17/12 08:00 PM	4.1	-0.014	0.017	0.035	0.060
10/17/12 10:00 PM	-1.3	-0.018	0.017	0.032	0.060
10/18/12 12:00 AM	-6.6	-0.019	0.016	0.029	0.060
10/18/12 02:00 AM	-5.4	-0.020	0.016	0.028	0.059
10/18/12 04:00 AM	-4.6	-0.021	0.015	0.027	0.059
10/18/12 06:00 AM	-6.9	-0.021	0.015	0.026	0.058
10/18/12 08:00 AM	-5.8	-0.021	0.015	0.026	0.057
10/18/12 10:00 AM	1.0	-0.021	0.015	0.026	0.057
10/18/12 12:00 PM	8.6	-0.017	0.015	0.030	0.058
10/18/12 02:00 PM	11.9	-0.011	0.015	0.037	0.058
10/18/12 04:00 PM	13.6	-0.008	0.015	0.040	0.059
10/18/12 06:00 PM	12.5	-0.010	0.016	0.039	0.059
10/18/12 08:00 PM	1.0	-0.014	0.016	0.035	0.060
10/18/12 10:00 PM	-0.5	-0.018	0.016	0.032	0.060
10/19/12 12:00 AM	-1.1	-0.019	0.016	0.031	0.060
10/19/12 02:00 AM	-1.4	-0.019	0.015	0.030	0.059
10/19/12 04:00 AM	-1.2	-0.019	0.015	0.029	0.059
10/19/12 06:00 AM	0.6	-0.019	0.015	0.029	0.058
10/19/12 08:00 AM	0.5	-0.019	0.015	0.029	0.058
10/19/12 10:00 AM	3.9	-0.019	0.015	0.029	0.058
10/19/12 12:00 PM	8.7	-0.017	0.015	0.031	0.058
10/19/12 02:00 PM	11.1	-0.014	0.015	0.034	0.058
10/19/12 04:00 PM	11.4	-0.012	0.015	0.036	0.059
10/19/12 06:00 PM	10.3	-0.013	0.016	0.036	0.059
10/19/12 08:00 PM	5.5	-0.014	0.016	0.034	0.059
10/19/12 10:00 PM	3.3	-0.017	0.016	0.032	0.059
10/20/12 12:00 AM	3.0	-0.018	0.016	0.031	0.059
10/20/12 02:00 AM	5.7	-0.018	0.016	0.031	0.059
10/20/12 04:00 AM	4.1	-0.018	0.016	0.031	0.059
10/20/12 06:00 AM	-0.2	-0.019	0.015	0.030	0.058
10/20/12 08:00 AM	3.7	-0.019	0.015	0.029	0.058
10/20/12 10:00 AM	6.7	-0.018	0.015	0.030	0.058
10/20/12 12:00 PM	11.8	-0.015	0.015	0.032	0.058
10/20/12 02:00 PM	14.8	-0.012	0.016	0.037	0.059
10/20/12 04:00 PM	18.0	-0.009	0.016	0.039	0.059
10/20/12 06:00 PM	15.3	-0.010	0.017	0.039	0.060
10/20/12 08:00 PM	9.2	-0.014	0.017	0.036	0.060
10/20/12 10:00 PM	4.0	-0.016	0.017	0.033	0.060
10/21/12 12:00 AM	2.5	-0.018	0.017	0.032	0.060
10/21/12 02:00 AM	2.0	-0.018	0.016	0.031	0.060
10/21/12 04:00 AM	2.5	-0.018	0.016	0.031	0.059
10/21/12 06:00 AM	1.1	-0.019	0.016	0.030	0.059
10/21/12 08:00 AM	0.2	-0.019	0.016	0.029	0.059
10/21/12 10:00 AM	2.0	-0.019	0.015	0.030	0.058
10/21/12 12:00 PM	6.5	-0.016	0.015	0.032	0.058
10/21/12 02:00 PM	9.9	-0.013	0.016	0.035	0.059
10/21/12 04:00 PM	11.4	-0.011	0.016	0.038	0.059
10/21/12 06:00 PM	10.9	-0.012	0.016	0.038	0.060
10/21/12 08:00 PM	7.5	-0.014	0.017	0.035	0.060
10/21/12 10:00 PM	5.7	-0.016	0.017	0.033	0.060
10/22/12 12:00 AM	-0.4	-0.018	0.016	0.032	0.059
10/22/12 02:00 AM	-1.5	-0.019	0.016	0.030	0.059
10/22/12 04:00 AM	1.2	-0.019	0.016	0.030	0.059
10/22/12 06:00 AM	2.6	-0.019	0.016	0.030	0.059
10/22/12 08:00 AM	2.7	-0.018	0.015	0.030	0.058
10/22/12 10:00 AM	3.1	-0.018	0.015	0.030	0.058
10/22/12 12:00 PM	6.1	-0.017	0.015	0.031	0.058
10/22/12 02:00 PM	3.5	-0.012	0.015	0.031	0.059
10/22/12 04:00 PM	3.4	0.001	0.016	0.049	0.059
10/22/12 06:00 PM	3.8	0.011	0.016	0.072	0.059
10/22/12 08:00 PM	3.7	0.015	0.016	0.077	0.059
10/22/12 10:00 PM	3.4	0.018	0.016	0.080	0.059
10/23/12 12:00 AM	1.6	0.021	0.016	0.082	0.059
10/23/12 02:00 AM	1.1	0.025	0.016	0.083	0.058
10/23/12 04:00 AM	1.0	0.028	0.015	0.084	0.058
10/23/12 06:00 AM	0.6	0.031	0.015	0.085	0.058
10/23/12 08:00 AM	0.1	0.033	0.015	0.086	0.058
10/23/12 10:00 AM	0.2	0.036	0.015	0.086	0.057
10/23/12 12:00 PM	2.5	0.041	0.015	0.089	0.057
10/23/12 02:00 PM	4.5	0.044	0.015	0.090	0.057
10/23/12 04:00 PM	4.7	0.047	0.015	0.092	0.057
10/23/12 06:00 PM	4.5	0.047	0.015	0.091	0.057
10/23/12 08:00 PM	-1.1	0.044	0.015	0.089	0.057
10/23/12 10:00 PM	-5.9	0.043	0.015	0.087	0.056
10/24/12 12:00 AM	-6.2	0.041	0.014	0.085	0.056
10/24/12 02:00 AM	-6.6	0.037	0.014	0.084	0.056
10/24/12 04:00 AM	-7.5	0.031	0.013	0.083	0.055
10/24/12 06:00 AM	-7.8	0.023	0.013	0.080	0.055
10/24/12 08:00 AM	-8.0	0.017	0.013	0.077	0.054
10/24/12 10:00 AM	-4.6	0.015	0.012	0.072	0.054
10/24/12 12:00 PM	0.7	0.021	0.013	0.073	0.054
10/24/12 02:00 PM	5.2	0.035	0.013	0.078	0.055
10/24/12 04:00 PM	6.2	0.046	0.013	0.083	0.055
10/24/12 06:00 PM	4.4	0.047	0.013	0.085	0.055
10/24/12 08:00 PM	-5.4	0.044	0.012	0.083	0.054
10/24/12 10:00 PM	-3.9	0.043	0.012	0.081	0.055
10/25/12 12:00 AM	-4.7	0.041	0.012	0.080	0.054
10/25/12 02:00 AM	-2.9	0.040	0.012	0.080	0.054
10/25/12 04:00 AM	-3.1	0.039	0.012	0.079	0.054
10/25/12 06:00 AM	-3.4	0.040	0.012	0.079	0.054
10/25/12 08:00 AM	-3.6	0.040	0.012	0.079	0.054
10/25/12 10:00 AM	-3.4	0.040	0.012	0.078	0.054
10/25/12 12:00 PM	1.3	0.041	0.012	0.078	0.054
10/25/12 02:00 PM	2.7	0.043	0.012	0.079	0.054
10/25/12 04:00 PM	4.1	0.049	0.012	0.083	0.054
10/25/12 06:00 PM	0.6	0.051	0.012	0.085	0.055
10/25/12 08:00 PM	-0.6	0.052	0.013	0.085	0.055
10/25/12 10:00 PM	-3.1	0.052	0.012	0.084	0.055
10/26/12 12:00 AM	-5.2	0.050	0.012	0.083	0.054
10/26/12 02:00 AM	-7.1	0.047	0.012	0.083	0.054
10/26/12 04:00 AM	-9.3	0.041	0.012	0.082	0.054
10/26/12 06:00 AM	-7.1	0.034	0.011	0.080	0.054
10/26/12 08:00 AM	-5.4	0.031	0.011	0.078	0.054
10/26/12 10:00 AM	-4.2	0.031	0.011	0.078	0.054
10/26/12 12:00 PM	-3.5	0.033	0.011	0.078	0.054
10/26/12 02:00 PM	-3.8	0.038	0.011	0.078	0.054
10/26/12 04:00 PM	-3.1	0.040	0.011	0.079	0.054
10/26/12 06:00 PM	-2.6	0.043	0.011	0.079	0.054
10/26/12 08:00 PM	-2.7	0.043	0.011	0.079	0.054
10/26/12 10:00 PM	-3.0	0.044	0.011	0.079	0.054
10/27/12 12:00 AM	-3.0	0.044	0.011	0.079	0.054
10/27/12 02:00 AM	-2.8	0.045	0.011	0.079	0.054
10/27/12 04:00 AM	-2.6	0.045	0.011	0.080	0.054
10/27/12 06:00 AM	-2.4	0.046	0.011	0.080	0.054
10/27/12 08:00 AM	-2.6	0.046	0.011	0.080	0.054
10/27/12 10:00 AM	-2.1	0.047	0.011	0.080	0.054
10/27/12 12:00 PM	-0.0	0.048	0.011	0.080	0.054
10/27/12 02:00 PM	1.1	0.049	0.011	0.081	0.054
10/27/12 04:00 PM	0.5	0.050	0.011	0.081	0.054
10/27/12 06:00 PM	0.1	0.051	0.011	0.083	0.054
10/27/12 08:00 PM	-1.0	0.054	0.011	0.087	0.054
10/27/12 10:00 PM	-1.1	0.055	0.011	0.089	0.054
10/28/12 12:00 AM	-0.3	0.057	0.011	0.090	0.054
10/28/12 02:00 AM	-0.1	0.058	0.011	0.091	0.054
10/28/12 04:00 AM	-0.4	0.060	0.011	0.092	0.054
10/28/12 06:00 AM	-1.2	0.061	0.011	0.093	0.054
10/28/12 08:00 AM	-1.8	0.062	0.011	0.094	0.054
10/28/12 10:00 AM	0.3	0.063	0.011	0.094	0.054
10/28/12 12:00 PM	2.2	0.066	0.012	0.096	0.054
10/28/12 02:00 PM	3.8	0.075	0.012	0.101	0.054
10/28/12 04:00 PM	6.7	0.085	0.012	0.106	0.054
10/28/12 06:00 PM	6.0	0.089	0.013	0.110	0.054
10/28/12 08:00 PM	3.7	0.089	0.013	0.110	0.055
10/28/12 10:00 PM	3.4	0.089	0.013	0.110	0.055
10/29/12 12:00 AM	2.3	0.089	0.014	0.111	0.055
10/29/12 02:00 AM	2.7	0.089	0.014	0.111	0.055
10/29/12 04:00 AM	2.9	0.089	0.014	0.111	0.055
10/29/12 06:00 AM	2.9	0.089	0.014	0.111	0.055
10/29/12 08:00 AM	2.7	0.089	0.014	0.112	0.055
10/29/12 10:00 AM	4.1	0.090	0.014	0.112	0.055
10/29/12 12:00 PM	10.7	0.093	0.014	0.116	0.055
10/29/12 02:00 PM	13.2	0.096	0.014	0.121	0.056
10/29/12 04:00 PM	15.4	0.098	0.015	0.123	0.057
10/29/12 06:00 PM	16.2	0.095	0.015	0.123	0.058
10/29/12 08:00 PM	6.9	0.092	0.015	0.121	0.058
10/29/12 10:00 PM	4.2	0.090	0.015	0.118	0.058
10/30/12 12:00 AM	2.6	0.089	0.015	0.117	0.058
10/30/12 02:00 AM	1.8	0.088	0.015	0.115	0.058
10/30/12 04:00 AM	2.0	0.087	0.015	0.114	0.057
10/30/12 06:00 AM	2.0	0.087	0.015	0.113	0.057
10/30/12 08:00 AM	1.9	0.087	0.015	0.112	0.056
10/30/12 10:00 AM	3.5	0.087	0.015	0.112	0.056
10/30/12 12:00 PM	7.7	0.088	0.015	0.113	0.056
10/30/12 02:00 PM	14.3	0.093	0.015	0.118	0.057
10/30/12 04:00 PM	14.1	0.094	0.015	0.121	0.057
10/30/12 06:00 PM	14.0	0.092	0.015	0.120	0.058
10/30/12 08:00 PM	5.1	0.089	0.016	0.117	0.059
10/30/12 10:00 PM	4.3	0.087	0.016	0.114	0.059
10/31/12 12:00 AM	3.2	0.085	0.016	0.112	0.058
10/31/12 02:00 AM	1.4	0.084	0.015	0.111	0.058
10/31/12 04:00 AM	2.1	0.083	0.015	0.110	0.057
10/31/12 06:00 AM	3.0	0.083	0.015	0.109	0.057
10/31/12 08:00 AM	1.9	0.083	0.015	0.108	0.057
10/31/12 10:00 AM	4.4	0.083	0.015	0.108	0.057
10/31/12 12:00 PM	11.6	0.084	0.015	0.109	0.057
10/31/12 02:00 PM	14.1	0.086	0.015	0.111	0.057
10/31/12 04:00 PM	16.0	0.088	0.015	0.113	0.057
10/31/12 06:00 PM	12.8	0.087	0.016	0.112	0.058
10/31/12 08:00 PM	7.2	0.084	0.016	0.111	0.058
10/31/12 10:00 PM	6.4	0.083	0.016	0.108	0.058
11/01/12 12:00 AM	5.1	0.082	0.016	0.106	0.058
11/01/12 02:00 AM	4.6	0.081	0.016	0.105	0.058
11/01/12 04:00 AM	4.1	0.080	0.016	0.104	0.058
11/01/12 06:00 AM	4.7	0.079	0.015	0.103	0.057
11/01/12 08:00 AM	3.8	0.079	0.015	0.103	0.057
11/01/12 10:00 AM	5.6	0.079	0.015	0.102	0.057
11/01/12 12:00 PM	8.0	0.080	0.015	0.103	0.057
11/01/12 02:00 PM	11.4	0.081	0.015	0.105	0.057
11/01/12 04:00 PM	10.8	0.081	0.015	0.105	0.057
11/01/12 06:00 PM	10.8	0.081	0.016	0.105	0.058
11/01/12 08:00 PM	5.0	0.078	0.016	0.102	0.057
11/01/12 10:00 PM	1.2	0.077	0.016	0.100	0.057
11/02/12 12:00 AM	-1.5	0.076	0.015	0.099	0.057
11/02/12 02:00 AM	-1.7	0.075	0.015	0.097	0.056
11/02/12 04:00 AM	-2.6	0.074	0.015	0.096	0.056
11/02/12 06:00 AM	-3.8	0.072	0.015	0.095	0.055
11/02/12 08:00 AM	-4.0	0.069	0.015	0.094	0.055
11/02/12 10:00 AM	0.2	0.066	0.015	0.094	0.055
11/02/12 12:00 PM	9.2	0.072	0.015	0.095	0.055
11/02/12 02:00 PM	12.1	0.077	0.015	0.100	0.056
11/02/12 04:00 PM	13.0	0.081	0.015	0.103	0.056
11/02/12 06:00 PM	11.0	0.079	0.015	0.102	0.057
11/02/12 08:00 PM	-0.8	0.076	0.015	0.099	0.057
11/02/12 10:00 PM	0.1	0.075	0.015	0.097	0.057
11/03/12 12:00 AM	0.6	0.074	0.015	0.095	0.057
11/03/12 02:00 AM	-1.1	0.073	0.015	0.094	0.057
11/03/12 04:00 AM	-1.6	0.072	0.015	0.093	0.056
11/03/12 06:00 AM	-2.4	0.072	0.015	0.092	0.056
11/03/12 08:00 AM	-3.5	0.071	0.015	0.091	0.055
11/03/12 10:00 AM	1.9	0.069	0.015	0.091	0.055
11/03/12 12:00 PM	9.8	0.072	0.015	0.093	0.056
11/03/12 02:00 PM	12.7	0.078	0.015	0.099	0.056
11/03/12 04:00 PM	12.3	0.080	0.015	0.101	0.057
11/03/12 06:00 PM	9.2	0.078	0.015	0.100	0.057
11/03/12 08:00 PM	1.2	0.076	0.016	0.096	0.058
11/03/12 10:00 PM	2.5	0.074	0.016	0.094	0.058
11/04/12 12:00 AM	3.7	0.074	0.016	0.094	0.058
11/04/12 02:00 AM	3.3	0.073	0.016	0.093	0.058
11/04/12 04:00 AM	0.8	0.072	0.015	0.091	0.057
11/04/12 06:00 AM	-0.8	0.072	0.015	0.090	0.057
11/04/12 08:00 AM	1.3	0.072	0.015	0.089	0.057
11/04/12 10:00 AM	3.4	0.072	0.015	0.089	0.056
11/04/12 12:00 PM	10.5	0.073	0.015	0.091	0.057
11/04/12 02:00 PM	13.7	0.077	0.016	0.096	0.057
11/04/12 04:00 PM	13.5	0.077	0.016	0.097	0.058
11/04/12 06:00 PM	12.8	0.077	0.017	0.097	0.058
11/04/12 08:00 PM	4.9	0.074	0.017	0.094	0.059
11/04/12 10:00 PM	2.4	0.072	0.017	0.092	0.058
11/05/12 12:00 AM	2.6	0.072	0.017	0.090	0.058
11/05/12 02:00 AM	2.2	0.071	0.016	0.089	0.058
11/05/12 04:00 AM	0.8	0.071	0.016	0.088	0.058
11/05/12 06:00 AM	-0.5	0.070	0.016	0.087	0.057
11/05/12 08:00 AM	-1.0	0.069	0.016	0.086	0.057
11/05/12 10:00 AM	1.0	0.069	0.015	0.085	0.057
11/05/12 12:00 PM	8.6	0.071	0.016	0.088	0.057
11/05/12 02:00 PM	11.0	0.074	0.016	0.091	0.057
11/05/12 04:00 PM	12.5	0.076	0.016	0.094	0.058
11/05/12 06:00 PM	9.1	0.074	0.017	0.093	0.058
11/05/12 08:00 PM	3.4	0.072	0.017	0.090	0.058
11/05/12 10:00 PM	3.1	0.071	0.017	0.089	0.059
11/06/12 12:00 AM	2.7	0.070	0.017	0.088	0.058
11/06/12 02:00 AM	1.2	0.069	0.017	0.086	0.058
11/06/12 04:00 AM	0.2	0.068	0.016	0.085	0.058
11/06/12 06:00 AM	0.2	0.067	0.016	0.084	0.057
11/06/12 08:00 AM	0.8	0.067	0.016	0.083	0.057
11/06/12 10:00 AM	3.9	0.067	0.016	0.083	0.057
11/06/12 12:00 PM	11.7	0.070	0.016	0.086	0.057
11/06/12 02:00 PM	15.0	0.074	0.017	0.091	0.058
11/06/12 04:00 PM	15.8	0.076	0.017	0.094	0.058
11/06/12 06:00 PM	12.7	0.074	0.017	0.093	0.059
11/06/12 08:00 PM	2.2	0.071	0.017	0.089	0.059
11/06/12 10:00 PM	1.9	0.069	0.018	0.087	0.059
11/07/12 12:00 AM	2.4	0.068	0.017	0.085	0.059
11/07/12 02:00 AM	1.3	0.067	0.017	0.084	0.059
11/07/12 04:00 AM	0.8	0.066	0.017	0.083	0.058
11/07/12 06:00 AM	-0.1	0.066	0.017	0.082	0.058
11/07/12 08:00 AM	-0.2	0.066	0.016	0.081	0.058
11/07/12 10:00 AM	3.8	0.066	0.016	0.081	0.057
11/07/12 12:00 PM	11.7	0.068	0.017	0.083	0.058
11/07/12 02:00 PM	14.0	0.072	0.017	0.088	0.058
11/07/12 04:00 PM	16.2	0.074	0.017	0.091	0.058
11/07/12 06:00 PM	13.0	0.072	0.018	0.091	0.059
11/07/12 08:00 PM	6.7	0.070	0.018	0.088	0.059
11/07/12 10:00 PM	4.5	0.068	0.018	0.086	0.060
11/08/12 12:00 AM	2.3	0.067	0.018	0.083	0.059
11/08/12 02:00 AM	1.9	0.066	0.018	0.083	0.059
11/08/12 04:00 AM	3.4	0.066	0.018	0.082	0.059
11/08/12 06:00 AM	4.2	0.066	0.018	0.082	0.059
11/08/12 08:00 AM	3.8	0.066	0.017	0.081	0.058
11/08/12 10:00 AM	4.8	0.066	0.017	0.081	0.058
11/08/12 12:00 PM	9.4	0.066	0.017	0.082	0.058
11/08/12 02:00 PM	9.7	0.067	0.017	0.083	0.058
11/08/12 04:00 PM	11.6	0.068	0.018	0.084	0.059
11/08/12 06:00 PM	9.9	0.068	0.018	0.084	0.059
11/08/12 08:00 PM	6.4	0.066	0.018	0.083	0.059
11/08/12 10:00 PM	3.8	0.066	0.018	0.082	0.059
11/09/12 12:00 AM	3.4	0.066	0.018	0.082	0.060
11/09/12 02:00 AM	2.9	0.067	0.018	0.081	0.060
11/09/12 04:00 AM	0.2	0.068	0.018	0.081	0.059
11/09/12 06:00 AM	-0.1	0.072	0.017	0.081	0.059
11/09/12 08:00 AM	-0.7	0.075	0.018	0.084	0.059
11/09/12 10:00 AM	-0.7	0.080	0.017	0.090	0.058
11/09/12 12:00 PM	0.0	0.086	0.017	0.095	0.058
11/09/12 02:00 PM	0.5	0.093	0.017	0.100	0.058
11/09/12 04:00 PM	1.3	0.098	0.017	0.103	0.058
11/09/12 06:00 PM	-0.6	0.101	0.017	0.108	0.058
11/09/12 08:00 PM	-2.0	0.104	0.017	0.112	0.058
11/09/12 10:00 PM	-3.1	0.105	0.016	0.117	0.057
11/10/12 12:00 AM	-2.9	0.105	0.016	0.122	0.057
11/10/12 02:00 AM	-3.3	0.105	0.016	0.126	0.057
11/10/12 04:00 AM	-6.9	0.105	0.016	0.129	0.056
11/10/12 06:00 AM	-8.3	0.105	0.016	0.132	0.056
11/10/12 08:00 AM	-9.5	0.103	0.015	0.133	0.056
11/10/12 10:00 AM	-10.3	0.101	0.015	0.132	0.056
11/10/12 12:00 PM	-7.1	0.099	0.015	0.131	0.056
11/10/12 02:00 PM	-6.1	0.098	0.015	0.130	0.056
11/10/12 04:00 PM	-5.4	0.097	0.015	0.129	0.056
11/10/12 06:00 PM	-6.9	0.096	0.015	0.128	0.055
11/10/12 08:00 PM	-10.2	0.093	0.015	0.127	0.055
11/10/12 10:00 PM	-11.8	0.090	0.015	0.125	0.055
11/11/12 12:00 AM	-12.4	0.089	0.014	0.124	0.054
11/11/12 02:00 AM	-12.5	0.086	0.014	0.123	0.054
11/11/12 04:00 AM	-13.9	0.084	0.014	0.123	0.054
11/11/12 06:00 AM	-16.0	0.082	0.014	0.121	0.054
11/11/12 08:00 AM	-16.6	0.079	0.013	0.120	0.054
11/11/12 10:00 AM	-13.6	0.077	0.013	0.119	0.054
11/11/12 12:00 PM	-6.0	0.076	0.014	0.119	0.055
11/11/12 02:00 PM	-2.8	0.075	0.015	0.119	0.055
11/11/12 04:00 PM	-1.3	0.076	0.015	0.118	0.055
11/11/12 06:00 PM	-2.2	0.076	0.014	0.118	0.055
11/11/12 08:00 PM	-9.8	0.075	0.014	0.117	0.054
11/11/12 10:00 PM	-10.7	0.072	0.013	0.117	0.054
11/12/12 12:00 AM	-7.8	0.071	0.013	0.117	0.054
11/12/12 02:00 AM	-8.6	0.069	0.013	0.116	0.054
11/12/12 04:00 AM	-9.1	0.067	0.013	0.115	0.054
11/12/12 06:00 AM	-10.6	0.064	0.013	0.115	0.054
11/12/12 08:00 AM	-10.1	0.061	0.013	0.114	0.054
11/12/12 10:00 AM	-7.4	0.059	0.013	0.113	0.054
11/12/12 12:00 PM	-4.8	0.058	0.013	0.113	0.054
11/12/12 02:00 PM	-2.5	0.060	0.014	0.113	0.054
11/12/12 04:00 PM	-1.7	0.062	0.014	0.112	0.055
11/12/12 06:00 PM	-2.1	0.065	0.014	0.112	0.055
11/12/12 08:00 PM	-4.7	0.066	0.013	0.111	0.054
11/12/12 10:00 PM	-4.7	0.067	0.013	0.111	0.054
11/13/12 12:00 AM	-4.4	0.067	0.013	0.111	0.054
11/13/12 02:00 AM	-4.1	0.067	0.014	0.111	0.054
11/13/12 04:00 AM	-3.8	0.067	0.014	0.111	0.054
11/13/12 06:00 AM	-3.8	0.067	0.014	0.111	0.054
11/13/12 08:00 AM	-3.9	0.067	0.014	0.111	0.054
11/13/12 10:00 AM	-3.6	0.067	0.014	0.111	0.054
11/13/12 12:00 PM	-2.2	0.067	0.014	0.111	0.054
11/13/12 02:00 PM	0.1	0.068	0.014	0.112	0.055
11/13/12 04:00 PM	0.4	0.069	0.014	0.112	0.055
11/13/12 06:00 PM	-1.1	0.070	0.014	0.112	0.055
11/13/12 08:00 PM	-2.0	0.071	0.014	0.112	0.055
11/13/12 10:00 PM	-2.1	0.071	0.014	0.112	0.055
11/14/12 12:00 AM	-2.2	0.072	0.014	0.113	0.055
11/14/12 02:00 AM	-4.1	0.072	0.014	0.113	0.054
11/14/12 04:00 AM	-4.7	0.072	0.014	0.114	0.054
11/14/12 06:00 AM	-3.6	0.072	0.014	0.115	0.054
11/14/12 08:00 AM	-3.1	0.072	0.014	0.115	0.054
11/14/12 10:00 AM	-2.1	0.072	0.014	0.116	0.055
11/14/12 12:00 PM	-0.7	0.072	0.014	0.116	0.055
11/14/12 02:00 PM	0.2	0.072	0.015	0.116	0.055
11/14/12 04:00 PM	0.4	0.073	0.015	0.117	0.055
11/14/12 06:00 PM	-0.4	0.074	0.015	0.117	0.055
11/14/12 08:00 PM	-1.2	0.075	0.015	0.119	0.055
11/14/12 10:00 PM	-1.5	0.075	0.015	0.121	0.055
11/15/12 12:00 AM	-1.6	0.075	0.014	0.123	0.055
11/15/12 02:00 AM	-1.7	0.076	0.014	0.123	0.055
11/15/12 04:00 AM	-1.7	0.076	0.015	0.125	0.055
11/15/12 06:00 AM	-1.8	0.077	0.015	0.126	0.055
11/15/12 08:00 AM	-1.9	0.077	0.015	0.128	0.055
