Measurement Time	Port 1 ECT/RT-1 Temperature °C Temp	Port 2 EC-5 Soil Moisture m³/m³ VWC	Port 3 EC-5 Soil Moisture m³/m³ VWC	Port 4 EC-5 Soil Moisture m³/m³ VWC	Port 5 EC-5 Soil Moisture m³/m³ VWC
11/09/13 04:00 PM	9.3	0.054	0.105	0.047	0.068
11/09/13 06:00 PM	3.7	0.052	0.104	0.047	0.065
11/09/13 08:00 PM	-1.7	0.054	0.097	0.047	0.058
11/09/13 10:00 PM	-2.1	0.054	0.090	0.047	0.054
11/10/13 12:00 AM	-2.4	0.054	0.089	0.047	0.056
11/10/13 02:00 AM	-1.8	0.052	0.089	0.047	0.056
11/10/13 04:00 AM	-1.6	0.052	0.089	0.047	0.057
11/10/13 06:00 AM	-1.9	0.052	0.089	0.047	0.057
11/10/13 08:00 AM	-1.9	0.052	0.089	0.047	0.056
11/10/13 10:00 AM	4.9	0.052	0.094	0.047	0.061
11/10/13 12:00 PM	9.3	0.052	0.100	0.047	0.068
11/10/13 02:00 PM	12.3	0.053	0.103	0.047	0.069
11/10/13 04:00 PM	12.1	0.054	0.105	0.047	0.069
11/10/13 06:00 PM	4.0	0.054	0.105	0.047	0.071
11/10/13 08:00 PM	0.6	0.054	0.104	0.047	0.071
11/10/13 10:00 PM	-0.4	0.054	0.103	0.047	0.071
11/11/13 12:00 AM	0.9	0.054	0.103	0.047	0.071
11/11/13 02:00 AM	0.1	0.053	0.103	0.047	0.070
11/11/13 04:00 AM	0.0	0.053	0.103	0.047	0.070
11/11/13 06:00 AM	-0.0	0.053	0.103	0.047	0.070
11/11/13 08:00 AM	-0.7	0.052	0.102	0.047	0.070
11/11/13 10:00 AM	4.2	0.052	0.102	0.047	0.069
11/11/13 12:00 PM	12.9	0.052	0.103	0.047	0.069
11/11/13 02:00 PM	14.2	0.053	0.105	0.047	0.069
11/11/13 04:00 PM	14.9	0.054	0.106	0.047	0.071
11/11/13 06:00 PM	3.6	0.054	0.105	0.047	0.072
11/11/13 08:00 PM	0.5	0.055	0.102	0.048	0.073
11/11/13 10:00 PM	0.6	0.054	0.095	0.048	0.068
11/12/13 12:00 AM	-0.4	0.054	0.091	0.048	0.068
11/12/13 02:00 AM	-0.7	0.054	0.090	0.048	0.069
11/12/13 04:00 AM	-1.1	0.054	0.089	0.048	0.068
11/12/13 06:00 AM	-1.1	0.053	0.089	0.048	0.068
11/12/13 08:00 AM	-1.3	0.052	0.089	0.048	0.067
11/12/13 10:00 AM	7.4	0.052	0.093	0.047	0.071
11/12/13 12:00 PM	14.3	0.049	0.101	0.047	0.072
11/12/13 02:00 PM	17.0	0.049	0.104	0.047	0.072
11/12/13 04:00 PM	16.0	0.051	0.105	0.047	0.071
11/12/13 06:00 PM	6.6	0.052	0.105	0.047	0.073
11/12/13 08:00 PM	2.7	0.054	0.105	0.048	0.077
11/12/13 10:00 PM	4.0	0.053	0.103	0.048	0.077
11/13/13 12:00 AM	2.2	0.052	0.103	0.048	0.077
11/13/13 02:00 AM	3.0	0.052	0.103	0.048	0.077
11/13/13 04:00 AM	3.4	0.052	0.103	0.048	0.077
11/13/13 06:00 AM	2.5	0.052	0.103	0.048	0.077
11/13/13 08:00 AM	1.0	0.052	0.102	0.048	0.078
11/13/13 10:00 AM	4.1	0.052	0.102	0.048	0.078
11/13/13 12:00 PM	4.7	0.052	0.103	0.048	0.079
11/13/13 02:00 PM	5.8	0.053	0.104	0.049	0.079
11/13/13 04:00 PM	9.7	0.054	0.105	0.049	0.077
11/13/13 06:00 PM	4.3	0.054	0.105	0.049	0.077
11/13/13 08:00 PM	-0.7	0.053	0.104	0.049	0.081
11/13/13 10:00 PM	-1.1	0.052	0.098	0.049	0.076
11/14/13 12:00 AM	-2.0	0.051	0.091	0.049	0.072
11/14/13 02:00 AM	-2.7	0.050	0.089	0.049	0.071
11/14/13 04:00 AM	-5.0	0.050	0.088	0.049	0.072
11/14/13 06:00 AM	-2.1	0.050	0.089	0.049	0.072
11/14/13 08:00 AM	-1.1	0.049	0.089	0.049	0.072
11/14/13 10:00 AM	-0.7	0.049	0.089	0.048	0.072
11/14/13 12:00 PM	-0.4	0.049	0.092	0.048	0.071
11/14/13 02:00 PM	0.6	0.049	0.097	0.049	0.073
11/14/13 04:00 PM	2.5	0.050	0.100	0.048	0.077
11/14/13 06:00 PM	-0.7	0.050	0.100	0.048	0.076
11/14/13 08:00 PM	-1.5	0.049	0.094	0.048	0.070
11/14/13 10:00 PM	-2.3	0.049	0.088	0.048	0.068
11/15/13 12:00 AM	-4.5	0.049	0.086	0.048	0.070
11/15/13 02:00 AM	-4.9	0.048	0.086	0.048	0.070
11/15/13 04:00 AM	-4.9	0.047	0.086	0.047	0.070
11/15/13 06:00 AM	-8.3	0.046	0.084	0.047	0.070
11/15/13 08:00 AM	-9.4	0.043	0.082	0.047	0.072
11/15/13 10:00 AM	-3.5	0.041	0.083	0.047	0.075
11/15/13 12:00 PM	-0.9	0.042	0.088	0.047	0.070
11/15/13 02:00 PM	-0.9	0.044	0.094	0.047	0.072
11/15/13 04:00 PM	-0.5	0.045	0.096	0.047	0.072
11/15/13 06:00 PM	-2.1	0.045	0.094	0.047	0.072
11/15/13 08:00 PM	-2.5	0.045	0.089	0.047	0.066
11/15/13 10:00 PM	-2.2	0.045	0.084	0.047	0.062
11/16/13 12:00 AM	-2.1	0.045	0.083	0.047	0.065
11/16/13 02:00 AM	-2.0	0.045	0.083	0.047	0.066
11/16/13 04:00 AM	-2.8	0.044	0.083	0.047	0.065
11/16/13 06:00 AM	-3.1	0.044	0.083	0.047	0.064
11/16/13 08:00 AM	-3.1	0.044	0.083	0.047	0.064
11/16/13 10:00 AM	-2.6	0.044	0.083	0.047	0.064
11/16/13 12:00 PM	-0.2	0.044	0.087	0.047	0.066
11/16/13 02:00 PM	1.8	0.043	0.091	0.047	0.069
11/16/13 04:00 PM	1.4	0.043	0.093	0.047	0.071
11/16/13 06:00 PM	-3.0	0.043	0.086	0.046	0.066
11/16/13 08:00 PM	-7.7	0.043	0.083	0.047	0.069
