Measurement Time	Port 1 ECT/RT-1 Temperature Temp °C	Port 2 EC-5 Soil Moisture m³/m³ VWC	Port 3 EC-5 Soil Moisture m³/m³ VWC	Port 4 EC-5 Soil Moisture m³/m³ VWC	Port 5 EC-5 Soil Moisture m³/m³ VWC
04/11/12 02:00 PM	23.0	0.082	0.099	0.176	0.146
04/11/12 04:00 PM	23.3	0.083	0.099	0.178	0.146
04/11/12 06:00 PM	19.8	0.084	0.100	0.178	0.147
04/11/12 08:00 PM	15.2	0.083	0.100	0.177	0.149
04/11/12 10:00 PM	8.8	0.082	0.100	0.176	0.150
04/12/12 12:00 AM	5.5	0.083	0.094	0.171	0.145
04/12/12 02:00 AM	4.7	0.083	0.093	0.171	0.146
04/12/12 04:00 AM	4.3	0.083	0.093	0.171	0.145
04/12/12 06:00 AM	3.7	0.082	0.094	0.171	0.144
04/12/12 08:00 AM	3.4	0.080	0.096	0.171	0.143
04/12/12 10:00 AM	4.3	0.079	0.096	0.169	0.140
04/12/12 12:00 PM	8.5	0.081	0.098	0.164	0.138
04/12/12 02:00 PM	9.1	0.083	0.096	0.172	0.145
04/12/12 04:00 PM	6.8	0.083	0.095	0.168	0.138
04/12/12 06:00 PM	9.6	0.083	0.098	0.170	0.143
04/12/12 08:00 PM	5.1	0.083	0.098	0.174	0.147
04/12/12 10:00 PM	2.3	0.083	0.098	0.174	0.147
04/13/12 12:00 AM	1.1	0.083	0.098	0.175	0.147
04/13/12 02:00 AM	0.1	0.083	0.098	0.174	0.148
04/13/12 04:00 AM	-1.0	0.082	0.098	0.174	0.147
04/13/12 06:00 AM	-2.2	0.082	0.098	0.174	0.147
04/13/12 08:00 AM	-1.1	0.082	0.098	0.174	0.147
04/13/12 10:00 AM	2.1	0.082	0.097	0.171	0.145
04/13/12 12:00 PM	5.2	0.083	0.097	0.171	0.145
04/13/12 02:00 PM	8.5	0.084	0.097	0.172	0.145
04/13/12 04:00 PM	11.2	0.086	0.097	0.174	0.145
04/13/12 06:00 PM	11.6	0.088	0.096	0.174	0.145
04/13/12 08:00 PM	8.1	0.087	0.096	0.176	0.147
04/13/12 10:00 PM	0.9	0.085	0.096	0.177	0.147
04/14/12 12:00 AM	-0.8	0.084	0.097	0.176	0.147
04/14/12 02:00 AM	-1.8	0.083	0.097	0.175	0.147
04/14/12 04:00 AM	-2.0	0.083	0.098	0.174	0.147
04/14/12 06:00 AM	-1.6	0.083	0.098	0.174	0.147
04/14/12 08:00 AM	-0.2	0.082	0.098	0.174	0.147
04/14/12 10:00 AM	6.8	0.082	0.097	0.170	0.145
04/14/12 12:00 PM	11.0	0.083	0.096	0.170	0.144
04/14/12 02:00 PM	15.4	0.084	0.096	0.173	0.144
04/14/12 04:00 PM	16.4	0.087	0.096	0.175	0.145
04/14/12 06:00 PM	14.1	0.089	0.096	0.177	0.145
04/14/12 08:00 PM	9.5	0.088	0.096	0.178	0.147
04/14/12 10:00 PM	5.3	0.086	0.097	0.178	0.147
04/15/12 12:00 AM	3.5	0.086	0.098	0.178	0.147
04/15/12 02:00 AM	1.5	0.085	0.098	0.176	0.147
04/15/12 04:00 AM	0.3	0.084	0.098	0.176	0.147
04/15/12 06:00 AM	-0.4	0.083	0.098	0.174	0.147
04/15/12 08:00 AM	1.5	0.083	0.098	0.174	0.147
04/15/12 10:00 AM	4.8	0.083	0.097	0.173	0.146
04/15/12 12:00 PM	9.6	0.084	0.097	0.172	0.145
04/15/12 02:00 PM	9.1	0.086	0.096	0.174	0.145
04/15/12 04:00 PM	11.7	0.087	0.096	0.174	0.145
04/15/12 06:00 PM	9.8	0.088	0.096	0.175	0.145
04/15/12 08:00 PM	6.6	0.087	0.096	0.175	0.147
04/15/12 10:00 PM	1.5	0.086	0.096	0.176	0.147
04/16/12 12:00 AM	-1.5	0.084	0.097	0.174	0.147
04/16/12 02:00 AM	-4.2	0.083	0.097	0.174	0.147
04/16/12 04:00 AM	-3.5	0.083	0.097	0.174	0.147
04/16/12 06:00 AM	-6.2	0.082	0.097	0.173	0.147
04/16/12 08:00 AM	-6.4	0.082	0.096	0.172	0.146
04/16/12 10:00 AM	4.7	0.082	0.096	0.170	0.145
04/16/12 12:00 PM	9.4	0.083	0.096	0.170	0.145
04/16/12 02:00 PM	13.0	0.086	0.096	0.173	0.145
04/16/12 04:00 PM	12.9	0.088	0.096	0.174	0.145
04/16/12 06:00 PM	11.1	0.088	0.096	0.174	0.145
04/16/12 08:00 PM	8.0	0.087	0.096	0.174	0.146
04/16/12 10:00 PM	5.2	0.086	0.096	0.174	0.147
04/17/12 12:00 AM	0.1	0.086	0.096	0.174	0.147
04/17/12 02:00 AM	1.1	0.085	0.096	0.173	0.147
04/17/12 04:00 AM	3.0	0.085	0.096	0.172	0.147
04/17/12 06:00 AM	3.8	0.084	0.096	0.171	0.146
04/17/12 08:00 AM	3.5	0.084	0.096	0.171	0.146
04/17/12 10:00 AM	6.9	0.085	0.096	0.171	0.145
04/17/12 12:00 PM	12.8	0.087	0.096	0.171	0.145
04/17/12 02:00 PM	16.1	0.090	0.096	0.174	0.145
04/17/12 04:00 PM	18.0	0.093	0.096	0.175	0.145
04/17/12 06:00 PM	15.9	0.094	0.096	0.176	0.146
04/17/12 08:00 PM	12.5	0.094	0.096	0.175	0.147
04/17/12 10:00 PM	8.3	0.093	0.098	0.174	0.149
04/18/12 12:00 AM	7.2	0.091	0.098	0.174	0.149
04/18/12 02:00 AM	6.2	0.092	0.096	0.171	0.146
04/18/12 04:00 AM	5.0	0.093	0.091	0.167	0.144
04/18/12 06:00 AM	4.6	0.092	0.094	0.166	0.141
04/18/12 08:00 AM	3.8	0.090	0.095	0.163	0.140
04/18/12 10:00 AM	6.6	0.090	0.097	0.160	0.140
04/18/12 12:00 PM	12.4	0.092	0.098	0.168	0.145
04/18/12 02:00 PM	12.5	0.093	0.098	0.170	0.146
04/18/12 04:00 PM	15.4	0.095	0.098	0.172	0.146
04/18/12 06:00 PM	13.5	0.096	0.098	0.174	0.147
04/18/12 08:00 PM	11.4	0.095	0.098	0.173	0.148
04/18/12 10:00 PM	6.1	0.094	0.099	0.173	0.149
04/19/12 12:00 AM	4.9	0.093	0.099	0.172	0.149
04/19/12 02:00 AM	2.7	0.093	0.099	0.171	0.149
04/19/12 04:00 AM	-0.2	0.091	0.099	0.171	0.150
04/19/12 06:00 AM	-2.5	0.090	0.099	0.169	0.149
04/19/12 08:00 AM	-1.2	0.089	0.098	0.168	0.148
04/19/12 10:00 AM	7.4	0.089	0.098	0.168	0.147
04/19/12 12:00 PM	9.5	0.091	0.098	0.168	0.146
04/19/12 02:00 PM	14.1	0.094	0.097	0.169	0.145
04/19/12 04:00 PM	15.7	0.096	0.096	0.171	0.145
04/19/12 06:00 PM	16.8	0.099	0.096	0.173	0.145
04/19/12 08:00 PM	13.6	0.098	0.097	0.173	0.147
04/19/12 10:00 PM	4.9	0.096	0.098	0.173	0.150
04/20/12 12:00 AM	5.0	0.095	0.098	0.171	0.149
04/20/12 02:00 AM	5.0	0.094	0.099	0.171	0.149
04/20/12 04:00 AM	4.4	0.094	0.099	0.170	0.149
04/20/12 06:00 AM	1.7	0.093	0.099	0.170	0.150
04/20/12 08:00 AM	2.7	0.093	0.098	0.169	0.149
04/20/12 10:00 AM	7.5	0.093	0.098	0.168	0.148
04/20/12 12:00 PM	14.7	0.094	0.098	0.168	0.146
04/20/12 02:00 PM	18.4	0.098	0.097	0.170	0.145
04/20/12 04:00 PM	21.2	0.101	0.097	0.173	0.145
04/20/12 06:00 PM	22.7	0.103	0.098	0.173	0.146
04/20/12 08:00 PM	19.8	0.102	0.098	0.173	0.148
04/20/12 10:00 PM	9.1	0.100	0.100	0.173	0.151
04/21/12 12:00 AM	4.3	0.100	0.100	0.172	0.151
04/21/12 02:00 AM	3.3	0.098	0.100	0.171	0.151
04/21/12 04:00 AM	2.7	0.096	0.100	0.169	0.151
04/21/12 06:00 AM	2.5	0.096	0.099	0.169	0.151
04/21/12 08:00 AM	1.1	0.095	0.099	0.168	0.150
04/21/12 10:00 AM	14.8	0.095	0.098	0.166	0.148
04/21/12 12:00 PM	19.6	0.098	0.098	0.166	0.146
04/21/12 02:00 PM	22.3	0.101	0.097	0.168	0.145
04/21/12 04:00 PM	24.4	0.105	0.096	0.171	0.145
04/21/12 06:00 PM	25.3	0.106	0.097	0.171	0.146
04/21/12 08:00 PM	23.9	0.105	0.098	0.170	0.148
04/21/12 10:00 PM	9.2	0.104	0.100	0.171	0.151
04/22/12 12:00 AM	8.9	0.103	0.100	0.169	0.151
04/22/12 02:00 AM	7.6	0.101	0.100	0.168	0.151
04/22/12 04:00 AM	4.2	0.100	0.100	0.168	0.151
04/22/12 06:00 AM	4.9	0.100	0.100	0.167	0.151
04/22/12 08:00 AM	6.0	0.099	0.100	0.166	0.150
04/22/12 10:00 AM	17.8	0.099	0.100	0.163	0.148
04/22/12 12:00 PM	24.2	0.101	0.100	0.163	0.146
04/22/12 02:00 PM	26.1	0.105	0.099	0.166	0.145
04/22/12 04:00 PM	27.7	0.108	0.099	0.168	0.146
04/22/12 06:00 PM	26.7	0.110	0.100	0.168	0.147
04/22/12 08:00 PM	24.2	0.110	0.100	0.168	0.149
04/22/12 10:00 PM	13.5	0.109	0.100	0.168	0.151
04/23/12 12:00 AM	11.6	0.108	0.101	0.168	0.151
04/23/12 02:00 AM	10.4	0.107	0.101	0.166	0.151
04/23/12 04:00 AM	8.0	0.106	0.101	0.165	0.151
04/23/12 06:00 AM	7.3	0.106	0.101	0.164	0.151
04/23/12 08:00 AM	9.1	0.105	0.101	0.163	0.151
04/23/12 10:00 AM	19.7	0.106	0.101	0.161	0.148
04/23/12 12:00 PM	24.9	0.108	0.101	0.161	0.147
04/23/12 02:00 PM	26.7	0.111	0.101	0.163	0.146
04/23/12 04:00 PM	28.9	0.114	0.101	0.164	0.147
04/23/12 06:00 PM	27.5	0.115	0.101	0.165	0.148
04/23/12 08:00 PM	17.5	0.114	0.102	0.161	0.147
04/23/12 10:00 PM	12.3	0.112	0.104	0.163	0.151
04/24/12 12:00 AM	12.3	0.110	0.105	0.162	0.151
04/24/12 02:00 AM	11.0	0.110	0.105	0.162	0.151
04/24/12 04:00 AM	8.7	0.108	0.105	0.162	0.151
04/24/12 06:00 AM	8.3	0.108	0.105	0.161	0.151
04/24/12 08:00 AM	8.8	0.106	0.105	0.161	0.151
04/24/12 10:00 AM	18.5	0.107	0.105	0.158	0.148
04/24/12 12:00 PM	22.3	0.109	0.105	0.157	0.147
04/24/12 02:00 PM	24.8	0.112	0.105	0.159	0.146
04/24/12 04:00 PM	18.5	0.115	0.105	0.157	0.144
04/24/12 06:00 PM	21.1	0.113	0.106	0.161	0.149
04/24/12 08:00 PM	18.4	0.113	0.107	0.161	0.149
04/24/12 10:00 PM	11.8	0.112	0.107	0.156	0.148
04/25/12 12:00 AM	8.9	0.112	0.104	0.154	0.146
04/25/12 02:00 AM	6.3	0.111	0.106	0.154	0.143
04/25/12 04:00 AM	4.0	0.110	0.106	0.154	0.142
04/25/12 06:00 AM	3.8	0.107	0.107	0.152	0.140
04/25/12 08:00 AM	5.6	0.106	0.107	0.150	0.138
04/25/12 10:00 AM	13.5	0.105	0.110	0.154	0.144
04/25/12 12:00 PM	19.0	0.109	0.111	0.158	0.145
04/25/12 02:00 PM	22.1	0.113	0.111	0.162	0.145
04/25/12 04:00 PM	23.6	0.117	0.111	0.166	0.145
04/25/12 06:00 PM	22.1	0.118	0.113	0.166	0.147
04/25/12 08:00 PM	18.9	0.117	0.114	0.164	0.148
04/25/12 10:00 PM	14.1	0.116	0.115	0.163	0.149
04/26/12 12:00 AM	12.3	0.115	0.117	0.162	0.149
04/26/12 02:00 AM	12.3	0.114	0.117	0.162	0.149
04/26/12 04:00 AM	11.3	0.113	0.117	0.162	0.149
04/26/12 06:00 AM	10.0	0.113	0.118	0.161	0.149
04/26/12 08:00 AM	10.0	0.113	0.117	0.156	0.145
04/26/12 10:00 AM	13.2	0.113	0.117	0.156	0.145
04/26/12 12:00 PM	14.2	0.114	0.118	0.159	0.146
04/26/12 02:00 PM	13.6	0.116	0.116	0.156	0.145
04/26/12 04:00 PM	11.3	0.117	0.115	0.155	0.142
04/26/12 06:00 PM	10.3	0.116	0.115	0.154	0.142
04/26/12 08:00 PM	10.8	0.115	0.118	0.151	0.140
04/26/12 10:00 PM	5.5	0.113	0.119	0.154	0.144
04/27/12 12:00 AM	4.7	0.113	0.114	0.159	0.145
04/27/12 02:00 AM	4.1	0.113	0.113	0.167	0.145
04/27/12 04:00 AM	2.6	0.114	0.114	0.169	0.144
04/27/12 06:00 AM	0.9	0.111	0.115	0.170	0.144
04/27/12 08:00 AM	0.6	0.109	0.115	0.174	0.146
04/27/12 10:00 AM	3.0	0.114	0.116	0.174	0.140
04/27/12 12:00 PM	4.6	0.114	0.118	0.172	0.141
04/27/12 02:00 PM	5.3	0.117	0.118	0.177	0.144
04/27/12 04:00 PM	7.5	0.118	0.118	0.179	0.144
04/27/12 06:00 PM	7.9	0.120	0.118	0.179	0.144
04/27/12 08:00 PM	6.5	0.120	0.119	0.178	0.144
04/27/12 10:00 PM	2.7	0.119	0.119	0.178	0.144
04/28/12 12:00 AM	1.4	0.118	0.119	0.176	0.144
04/28/12 02:00 AM	-0.6	0.117	0.118	0.174	0.144
04/28/12 04:00 AM	-1.1	0.117	0.118	0.174	0.144
04/28/12 06:00 AM	-0.8	0.116	0.118	0.174	0.144
04/28/12 08:00 AM	-1.7	0.115	0.118	0.173	0.144
04/28/12 10:00 AM	5.4	0.115	0.118	0.173	0.144
04/28/12 12:00 PM	6.6	0.117	0.117	0.173	0.142
04/28/12 02:00 PM	7.8	0.119	0.117	0.174	0.142
04/28/12 04:00 PM	8.7	0.120	0.117	0.174	0.142
04/28/12 06:00 PM	9.0	0.122	0.117	0.174	0.142
04/28/12 08:00 PM	7.4	0.122	0.118	0.174	0.142
04/28/12 10:00 PM	3.5	0.120	0.118	0.174	0.143
04/29/12 12:00 AM	2.5	0.120	0.118	0.173	0.143
04/29/12 02:00 AM	2.0	0.118	0.117	0.173	0.143
04/29/12 04:00 AM	1.9	0.118	0.117	0.171	0.142
04/29/12 06:00 AM	1.5	0.117	0.117	0.171	0.142
04/29/12 08:00 AM	0.4	0.117	0.117	0.171	0.143
04/29/12 10:00 AM	7.6	0.117	0.117	0.170	0.142
04/29/12 12:00 PM	10.1	0.119	0.117	0.170	0.142
04/29/12 02:00 PM	13.9	0.123	0.117	0.173	0.142
04/29/12 04:00 PM	15.3	0.127	0.117	0.176	0.142
04/29/12 06:00 PM	16.2	0.128	0.117	0.176	0.142
04/29/12 08:00 PM	12.5	0.128	0.118	0.175	0.144
04/29/12 10:00 PM	7.8	0.125	0.119	0.174	0.145
04/30/12 12:00 AM	3.6	0.123	0.120	0.174	0.145
04/30/12 02:00 AM	-2.6	0.121	0.120	0.172	0.145
04/30/12 04:00 AM	-0.2	0.119	0.120	0.171	0.145
04/30/12 06:00 AM	1.4	0.118	0.119	0.169	0.144
04/30/12 08:00 AM	2.9	0.117	0.119	0.169	0.144
04/30/12 10:00 AM	7.0	0.118	0.118	0.169	0.143
04/30/12 12:00 PM	10.0	0.119	0.118	0.168	0.143
04/30/12 02:00 PM	15.2	0.122	0.118	0.169	0.142
04/30/12 04:00 PM	16.2	0.123	0.118	0.169	0.142
04/30/12 06:00 PM	14.7	0.123	0.118	0.173	0.144
04/30/12 08:00 PM	12.6	0.123	0.119	0.173	0.145
04/30/12 10:00 PM	6.7	0.122	0.119	0.173	0.145
05/01/12 12:00 AM	2.5	0.121	0.119	0.172	0.145
05/01/12 02:00 AM	5.0	0.120	0.119	0.171	0.145
05/01/12 04:00 AM	2.4	0.120	0.118	0.170	0.145
05/01/12 06:00 AM	0.1	0.126	0.118	0.169	0.145
05/01/12 08:00 AM	2.7	0.124	0.118	0.168	0.144
05/01/12 10:00 AM	7.7	0.119	0.117	0.168	0.144
05/01/12 12:00 PM	13.2	0.121	0.117	0.168	0.144
05/01/12 02:00 PM	13.6	0.123	0.117	0.169	0.144
05/01/12 04:00 PM	15.7	0.125	0.117	0.171	0.144
05/01/12 06:00 PM	15.6	0.126	0.118	0.171	0.144
05/01/12 08:00 PM	12.3	0.126	0.117	0.168	0.142
05/01/12 10:00 PM	6.9	0.123	0.117	0.168	0.144
05/02/12 12:00 AM	0.6	0.122	0.117	0.168	0.145
05/02/12 02:00 AM	1.2	0.120	0.117	0.166	0.145
05/02/12 04:00 AM	2.6	0.119	0.117	0.164	0.144
05/02/12 06:00 AM	-1.4	0.117	0.117	0.164	0.144
05/02/12 08:00 AM	-2.0	0.117	0.117	0.163	0.144
05/02/12 10:00 AM	7.2	0.117	0.116	0.160	0.140
05/02/12 12:00 PM	11.3	0.111	0.110	0.167	0.143
05/02/12 02:00 PM	12.8	0.114	0.110	0.168	0.143
05/02/12 04:00 PM	15.3	0.117	0.112	0.164	0.139
05/02/12 06:00 PM	14.3	0.120	0.112	0.164	0.139
05/02/12 08:00 PM	12.1	0.119	0.112	0.162	0.140
05/02/12 10:00 PM	7.2	0.117	0.112	0.159	0.139
05/03/12 12:00 AM	6.0	0.115	0.112	0.159	0.139
05/03/12 02:00 AM	3.6	0.114	0.112	0.157	0.138
05/03/12 04:00 AM	4.4	0.113	0.112	0.157	0.137
05/03/12 06:00 AM	6.2	0.113	0.111	0.157	0.137
05/03/12 08:00 AM	5.5	0.112	0.111	0.156	0.137
05/03/12 10:00 AM	8.7	0.113	0.111	0.157	0.138
05/03/12 12:00 PM	15.4	0.115	0.111	0.160	0.139
05/03/12 02:00 PM	14.5	0.117	0.111	0.160	0.138
05/03/12 04:00 PM	12.5	0.117	0.111	0.158	0.138
05/03/12 06:00 PM	14.7	0.118	0.112	0.160	0.139
05/03/12 08:00 PM	12.3	0.118	0.112	0.158	0.139
05/03/12 10:00 PM	8.0	0.117	0.112	0.156	0.137
05/04/12 12:00 AM	2.5	0.115	0.112	0.155	0.137
05/04/12 02:00 AM	-0.1	0.113	0.112	0.154	0.137
05/04/12 04:00 AM	0.6	0.112	0.111	0.153	0.137
05/04/12 06:00 AM	-1.1	0.111	0.111	0.152	0.137
05/04/12 08:00 AM	2.0	0.110	0.111	0.152	0.137
05/04/12 10:00 AM	10.5	0.111	0.112	0.154	0.137
05/04/12 12:00 PM	14.7	0.114	0.112	0.156	0.137
05/04/12 02:00 PM	17.6	0.118	0.112	0.158	0.138
05/04/12 04:00 PM	15.5	0.120	0.113	0.158	0.137
05/04/12 06:00 PM	16.6	0.120	0.113	0.158	0.139
05/04/12 08:00 PM	13.5	0.120	0.113	0.156	0.138
05/04/12 10:00 PM	5.0	0.118	0.114	0.158	0.142
05/05/12 12:00 AM	3.3	0.117	0.115	0.157	0.142
05/05/12 02:00 AM	2.8	0.115	0.115	0.156	0.142
05/05/12 04:00 AM	1.7	0.113	0.115	0.156	0.140
05/05/12 06:00 AM	1.1	0.112	0.115	0.154	0.140
05/05/12 08:00 AM	0.8	0.111	0.115	0.154	0.140
05/05/12 10:00 AM	2.8	0.111	0.115	0.154	0.140
05/05/12 12:00 PM	8.1	0.112	0.116	0.153	0.138
05/05/12 02:00 PM	8.9	0.116	0.116	0.153	0.137
05/05/12 04:00 PM	11.8	0.118	0.117	0.156	0.137
05/05/12 06:00 PM	9.1	0.120	0.117	0.154	0.137
05/05/12 08:00 PM	4.1	0.117	0.118	0.151	0.136
05/05/12 10:00 PM	2.6	0.115	0.118	0.151	0.136
05/06/12 12:00 AM	-2.4	0.112	0.120	0.148	0.135
05/06/12 02:00 AM	-5.4	0.111	0.120	0.146	0.135
05/06/12 04:00 AM	-5.0	0.109	0.120	0.145	0.135
05/06/12 06:00 AM	-5.7	0.107	0.119	0.144	0.134
05/06/12 08:00 AM	-2.5	0.106	0.119	0.145	0.134
05/06/12 10:00 AM	5.9	0.106	0.119	0.146	0.135
05/06/12 12:00 PM	10.6	0.110	0.119	0.148	0.135
05/06/12 02:00 PM	14.0	0.115	0.119	0.151	0.136
05/06/12 04:00 PM	13.4	0.118	0.120	0.154	0.135
05/06/12 06:00 PM	13.0	0.118	0.120	0.152	0.136
05/06/12 08:00 PM	11.6	0.117	0.121	0.151	0.136
05/06/12 10:00 PM	1.2	0.114	0.121	0.147	0.135
05/07/12 12:00 AM	-1.5	0.112	0.122	0.145	0.135
05/07/12 02:00 AM	-1.8	0.110	0.122	0.144	0.134
05/07/12 04:00 AM	-0.5	0.109	0.122	0.144	0.134
05/07/12 06:00 AM	-0.5	0.108	0.122	0.143	0.134
05/07/12 08:00 AM	1.2	0.106	0.122	0.143	0.134
05/07/12 10:00 AM	9.3	0.108	0.122	0.145	0.135
05/07/12 12:00 PM	14.5	0.111	0.122	0.146	0.135
05/07/12 02:00 PM	18.4	0.116	0.123	0.151	0.135
05/07/12 04:00 PM	20.8	0.121	0.123	0.153	0.136
05/07/12 06:00 PM	21.4	0.123	0.123	0.154	0.137
05/07/12 08:00 PM	18.5	0.121	0.123	0.151	0.137
05/07/12 10:00 PM	6.5	0.117	0.123	0.146	0.135
05/08/12 12:00 AM	1.8	0.115	0.124	0.144	0.135
05/08/12 02:00 AM	4.2	0.113	0.125	0.143	0.135
05/08/12 04:00 AM	2.0	0.111	0.124	0.142	0.134
05/08/12 06:00 AM	0.3	0.110	0.123	0.140	0.134
05/08/12 08:00 AM	4.1	0.109	0.123	0.141	0.134
05/08/12 10:00 AM	14.0	0.110	0.123	0.144	0.135
05/08/12 12:00 PM	18.2	0.113	0.123	0.145	0.135
05/08/12 02:00 PM	20.8	0.118	0.123	0.148	0.135
05/08/12 04:00 PM	23.3	0.122	0.123	0.151	0.136
05/08/12 06:00 PM	23.9	0.123	0.125	0.151	0.137
05/08/12 08:00 PM	21.6	0.122	0.125	0.148	0.137
05/08/12 10:00 PM	9.5	0.118	0.125	0.143	0.136
05/09/12 12:00 AM	1.8	0.115	0.125	0.140	0.135
05/09/12 02:00 AM	2.4	0.113	0.125	0.140	0.135
05/09/12 04:00 AM	2.9	0.111	0.125	0.139	0.135
05/09/12 06:00 AM	2.4	0.110	0.124	0.138	0.134
05/09/12 08:00 AM	6.5	0.109	0.123	0.138	0.134
05/09/12 10:00 AM	16.5	0.110	0.123	0.140	0.135
05/09/12 12:00 PM	19.4	0.112	0.123	0.141	0.135
05/09/12 02:00 PM	23.1	0.117	0.123	0.144	0.136
05/09/12 04:00 PM	26.1	0.121	0.123	0.145	0.137
05/09/12 06:00 PM	26.4	0.122	0.125	0.145	0.137
05/09/12 08:00 PM	23.6	0.120	0.125	0.143	0.137
05/09/12 10:00 PM	16.9	0.117	0.125	0.140	0.137
05/10/12 12:00 AM	7.7	0.114	0.125	0.137	0.135
05/10/12 02:00 AM	3.3	0.111	0.125	0.135	0.135
05/10/12 04:00 AM	3.4	0.110	0.125	0.134	0.135
05/10/12 06:00 AM	2.9	0.108	0.123	0.134	0.134
05/10/12 08:00 AM	6.7	0.108	0.123	0.134	0.134
05/10/12 10:00 AM	6.6	0.108	0.123	0.134	0.134
05/10/12 12:00 PM	10.9	0.108	0.123	0.134	0.134
05/10/12 02:00 PM	15.7	0.111	0.123	0.137	0.135
05/10/12 04:00 PM	14.4	0.111	0.123	0.137	0.134
05/10/12 06:00 PM	16.9	0.113	0.123	0.137	0.135
05/10/12 08:00 PM	12.7	0.111	0.123	0.135	0.134
05/10/12 10:00 PM	7.7	0.109	0.123	0.133	0.134
05/11/12 12:00 AM	6.3	0.107	0.123	0.132	0.134
05/11/12 02:00 AM	4.4	0.106	0.123	0.131	0.133
05/11/12 04:00 AM	2.4	0.105	0.123	0.130	0.132
05/11/12 06:00 AM	0.2	0.103	0.122	0.129	0.132
05/11/12 08:00 AM	2.1	0.103	0.122	0.129	0.132
05/11/12 10:00 AM	8.9	0.103	0.122	0.130	0.132
05/11/12 12:00 PM	13.9	0.105	0.122	0.131	0.133
05/11/12 02:00 PM	17.1	0.110	0.122	0.134	0.133
05/11/12 04:00 PM	17.9	0.112	0.122	0.135	0.133
05/11/12 06:00 PM	18.0	0.113	0.122	0.134	0.134
05/11/12 08:00 PM	17.6	0.112	0.123	0.134	0.134
05/11/12 10:00 PM	5.1	0.109	0.122	0.129	0.132
05/12/12 12:00 AM	2.2	0.106	0.122	0.128	0.131
