Measurement Time	Port 1 ECT/RT-1 Temperature Temp °C	Port 2 EC-5 Soil Moisture m³/m³ VWC	Port 3 EC-5 Soil Moisture m³/m³ VWC	Port 4 EC-5 Soil Moisture m³/m³ VWC	Port 5 EC-5 Soil Moisture m³/m³ VWC
04/11/12 02:00 PM	22.9	0.151	0.111	0.161	0.156
04/11/12 04:00 PM	23.0	0.153	0.111	0.162	0.158
04/11/12 06:00 PM	19.6	0.151	0.111	0.162	0.159
04/11/12 08:00 PM	15.1	0.149	0.111	0.159	0.160
04/11/12 10:00 PM	8.7	0.147	0.111	0.156	0.160
04/12/12 12:00 AM	5.5	0.142	0.114	0.148	0.152
04/12/12 02:00 AM	4.6	0.141	0.114	0.140	0.147
04/12/12 04:00 AM	4.2	0.141	0.113	0.144	0.151
04/12/12 06:00 AM	3.6	0.141	0.112	0.148	0.156
04/12/12 08:00 AM	3.3	0.142	0.113	0.149	0.157
04/12/12 10:00 AM	4.3	0.143	0.113	0.150	0.158
04/12/12 12:00 PM	8.3	0.149	0.111	0.155	0.158
04/12/12 02:00 PM	9.4	0.149	0.111	0.157	0.158
04/12/12 04:00 PM	6.9	0.147	0.112	0.157	0.160
04/12/12 06:00 PM	9.8	0.151	0.112	0.160	0.158
04/12/12 08:00 PM	5.1	0.151	0.112	0.159	0.159
04/12/12 10:00 PM	2.3	0.151	0.112	0.158	0.158
04/13/12 12:00 AM	1.1	0.151	0.111	0.157	0.158
04/13/12 02:00 AM	0.0	0.151	0.111	0.156	0.157
04/13/12 04:00 AM	-1.0	0.150	0.111	0.156	0.156
04/13/12 06:00 AM	-2.1	0.150	0.111	0.155	0.156
04/13/12 08:00 AM	-1.2	0.150	0.111	0.155	0.156
04/13/12 10:00 AM	1.8	0.150	0.111	0.155	0.156
04/13/12 12:00 PM	5.1	0.151	0.111	0.156	0.156
04/13/12 02:00 PM	8.4	0.152	0.111	0.158	0.156
04/13/12 04:00 PM	11.2	0.155	0.111	0.161	0.156
04/13/12 06:00 PM	11.5	0.156	0.111	0.162	0.156
04/13/12 08:00 PM	7.7	0.154	0.111	0.161	0.156
04/13/12 10:00 PM	1.4	0.153	0.111	0.158	0.156
04/14/12 12:00 AM	-0.7	0.152	0.111	0.156	0.156
04/14/12 02:00 AM	-1.7	0.151	0.111	0.156	0.156
04/14/12 04:00 AM	-2.1	0.151	0.111	0.155	0.156
04/14/12 06:00 AM	-1.7	0.150	0.111	0.154	0.155
04/14/12 08:00 AM	-0.3	0.149	0.110	0.153	0.155
04/14/12 10:00 AM	6.1	0.149	0.110	0.154	0.155
04/14/12 12:00 PM	11.2	0.150	0.110	0.156	0.154
04/14/12 02:00 PM	15.6	0.151	0.110	0.158	0.155
04/14/12 04:00 PM	16.9	0.153	0.110	0.161	0.155
04/14/12 06:00 PM	14.3	0.154	0.110	0.162	0.156
04/14/12 08:00 PM	9.4	0.152	0.110	0.158	0.156
04/14/12 10:00 PM	5.1	0.151	0.110	0.156	0.157
04/15/12 12:00 AM	3.3	0.151	0.110	0.155	0.156
04/15/12 02:00 AM	1.4	0.150	0.110	0.154	0.156
04/15/12 04:00 AM	0.0	0.149	0.109	0.152	0.156
04/15/12 06:00 AM	-0.5	0.148	0.109	0.151	0.155
04/15/12 08:00 AM	1.4	0.148	0.109	0.151	0.155
04/15/12 10:00 AM	4.8	0.148	0.109	0.151	0.154
04/15/12 12:00 PM	9.9	0.149	0.109	0.153	0.154
04/15/12 02:00 PM	9.0	0.150	0.109	0.155	0.154
04/15/12 04:00 PM	11.6	0.151	0.109	0.156	0.155
04/15/12 06:00 PM	9.9	0.151	0.109	0.156	0.155
04/15/12 08:00 PM	6.6	0.149	0.109	0.155	0.156
04/15/12 10:00 PM	1.3	0.149	0.109	0.153	0.156
04/16/12 12:00 AM	-1.5	0.148	0.109	0.151	0.155
04/16/12 02:00 AM	-3.9	0.146	0.109	0.151	0.155
04/16/12 04:00 AM	-3.6	0.145	0.109	0.150	0.154
04/16/12 06:00 AM	-6.0	0.145	0.109	0.149	0.153
04/16/12 08:00 AM	-6.1	0.145	0.108	0.149	0.153
04/16/12 10:00 AM	3.8	0.145	0.108	0.149	0.153
04/16/12 12:00 PM	9.4	0.146	0.109	0.151	0.153
04/16/12 02:00 PM	13.1	0.149	0.109	0.155	0.153
04/16/12 04:00 PM	12.7	0.150	0.109	0.156	0.154
04/16/12 06:00 PM	11.0	0.149	0.109	0.155	0.155
04/16/12 08:00 PM	8.0	0.147	0.110	0.153	0.156
04/16/12 10:00 PM	5.1	0.146	0.110	0.151	0.156
04/17/12 12:00 AM	1.0	0.146	0.109	0.151	0.156
04/17/12 02:00 AM	1.6	0.145	0.109	0.150	0.156
04/17/12 04:00 AM	2.9	0.145	0.109	0.150	0.155
04/17/12 06:00 AM	3.7	0.145	0.109	0.149	0.154
04/17/12 08:00 AM	3.4	0.145	0.109	0.149	0.154
04/17/12 10:00 AM	6.1	0.145	0.109	0.149	0.154
04/17/12 12:00 PM	12.7	0.146	0.109	0.151	0.154
04/17/12 02:00 PM	16.2	0.148	0.109	0.155	0.154
04/17/12 04:00 PM	17.9	0.151	0.110	0.157	0.156
04/17/12 06:00 PM	15.6	0.150	0.110	0.157	0.156
04/17/12 08:00 PM	12.3	0.147	0.111	0.155	0.158
04/17/12 10:00 PM	8.1	0.146	0.111	0.151	0.158
04/18/12 12:00 AM	7.2	0.145	0.111	0.150	0.158
04/18/12 02:00 AM	6.1	0.143	0.111	0.148	0.156
04/18/12 04:00 AM	5.0	0.139	0.112	0.143	0.154
04/18/12 06:00 AM	4.6	0.140	0.111	0.145	0.159
04/18/12 08:00 AM	3.7	0.141	0.111	0.145	0.158
04/18/12 10:00 AM	6.5	0.145	0.111	0.147	0.156
04/18/12 12:00 PM	12.6	0.145	0.111	0.150	0.156
04/18/12 02:00 PM	12.7	0.145	0.111	0.151	0.156
04/18/12 04:00 PM	15.5	0.147	0.111	0.153	0.157
04/18/12 06:00 PM	13.3	0.146	0.111	0.153	0.158
04/18/12 08:00 PM	11.2	0.145	0.111	0.151	0.158
04/18/12 10:00 PM	6.0	0.144	0.111	0.148	0.158
04/19/12 12:00 AM	4.8	0.143	0.111	0.146	0.158
04/19/12 02:00 AM	2.6	0.142	0.110	0.145	0.157
04/19/12 04:00 AM	-0.2	0.141	0.110	0.144	0.156
04/19/12 06:00 AM	-2.0	0.140	0.110	0.143	0.156
04/19/12 08:00 AM	-1.1	0.140	0.110	0.142	0.155
04/19/12 10:00 AM	6.5	0.140	0.110	0.143	0.155
04/19/12 12:00 PM	9.5	0.141	0.110	0.145	0.155
04/19/12 02:00 PM	14.0	0.143	0.110	0.148	0.155
04/19/12 04:00 PM	15.9	0.143	0.110	0.150	0.156
04/19/12 06:00 PM	16.9	0.144	0.110	0.151	0.156
04/19/12 08:00 PM	13.6	0.142	0.111	0.148	0.157
04/19/12 10:00 PM	5.0	0.140	0.111	0.145	0.158
04/20/12 12:00 AM	5.0	0.140	0.111	0.143	0.157
04/20/12 02:00 AM	5.3	0.140	0.110	0.143	0.157
04/20/12 04:00 AM	4.4	0.139	0.110	0.142	0.156
04/20/12 06:00 AM	2.2	0.138	0.110	0.141	0.156
04/20/12 08:00 AM	2.8	0.138	0.110	0.140	0.156
04/20/12 10:00 AM	7.2	0.138	0.110	0.141	0.156
04/20/12 12:00 PM	14.2	0.139	0.110	0.143	0.155
04/20/12 02:00 PM	18.4	0.140	0.110	0.146	0.156
04/20/12 04:00 PM	21.2	0.142	0.110	0.149	0.156
04/20/12 06:00 PM	22.5	0.141	0.111	0.149	0.158
04/20/12 08:00 PM	19.6	0.140	0.111	0.145	0.159
04/20/12 10:00 PM	8.4	0.137	0.111	0.142	0.159
04/21/12 12:00 AM	4.4	0.136	0.111	0.140	0.159
04/21/12 02:00 AM	3.4	0.135	0.111	0.139	0.158
04/21/12 04:00 AM	2.8	0.134	0.110	0.137	0.157
04/21/12 06:00 AM	2.4	0.133	0.110	0.136	0.156
04/21/12 08:00 AM	1.3	0.132	0.110	0.135	0.156
04/21/12 10:00 AM	13.3	0.133	0.110	0.136	0.156
04/21/12 12:00 PM	19.5	0.134	0.110	0.139	0.156
04/21/12 02:00 PM	22.4	0.134	0.110	0.142	0.156
04/21/12 04:00 PM	24.3	0.136	0.110	0.144	0.157
04/21/12 06:00 PM	25.1	0.135	0.111	0.144	0.159
04/21/12 08:00 PM	23.4	0.133	0.111	0.140	0.160
04/21/12 10:00 PM	9.2	0.131	0.111	0.136	0.160
04/22/12 12:00 AM	8.7	0.130	0.111	0.134	0.159
04/22/12 02:00 AM	7.5	0.128	0.111	0.132	0.158
04/22/12 04:00 AM	4.2	0.128	0.110	0.131	0.157
04/22/12 06:00 AM	4.8	0.127	0.110	0.130	0.156
04/22/12 08:00 AM	5.8	0.126	0.110	0.129	0.156
04/22/12 10:00 AM	16.3	0.127	0.110	0.130	0.156
04/22/12 12:00 PM	23.6	0.128	0.109	0.133	0.156
04/22/12 02:00 PM	26.2	0.128	0.109	0.136	0.156
04/22/12 04:00 PM	27.6	0.129	0.110	0.137	0.157
04/22/12 06:00 PM	26.7	0.128	0.110	0.136	0.159
04/22/12 08:00 PM	23.5	0.126	0.111	0.133	0.160
04/22/12 10:00 PM	13.6	0.124	0.111	0.128	0.160
04/23/12 12:00 AM	11.7	0.123	0.110	0.127	0.159
04/23/12 02:00 AM	10.3	0.123	0.110	0.125	0.158
04/23/12 04:00 AM	8.0	0.122	0.109	0.124	0.157
04/23/12 06:00 AM	7.3	0.121	0.109	0.123	0.156
04/23/12 08:00 AM	8.9	0.121	0.108	0.123	0.156
04/23/12 10:00 AM	18.8	0.121	0.109	0.123	0.156
04/23/12 12:00 PM	24.7	0.122	0.108	0.126	0.156
04/23/12 02:00 PM	26.6	0.123	0.108	0.128	0.156
04/23/12 04:00 PM	28.6	0.123	0.109	0.129	0.157
04/23/12 06:00 PM	27.3	0.123	0.109	0.129	0.158
04/23/12 08:00 PM	17.0	0.120	0.109	0.124	0.159
04/23/12 10:00 PM	12.3	0.118	0.109	0.121	0.159
04/24/12 12:00 AM	12.3	0.117	0.108	0.119	0.158
04/24/12 02:00 AM	11.0	0.117	0.108	0.118	0.157
04/24/12 04:00 AM	8.7	0.117	0.107	0.117	0.156
04/24/12 06:00 AM	8.2	0.116	0.107	0.117	0.156
04/24/12 08:00 AM	8.5	0.115	0.106	0.116	0.156
04/24/12 10:00 AM	17.5	0.115	0.107	0.117	0.155
04/24/12 12:00 PM	22.2	0.116	0.106	0.119	0.155
04/24/12 02:00 PM	24.8	0.117	0.105	0.123	0.155
04/24/12 04:00 PM	18.3	0.117	0.106	0.123	0.156
04/24/12 06:00 PM	21.5	0.117	0.106	0.119	0.156
04/24/12 08:00 PM	18.2	0.116	0.106	0.117	0.156
04/24/12 10:00 PM	11.7	0.114	0.106	0.115	0.156
04/25/12 12:00 AM	8.6	0.117	0.108	0.109	0.152
04/25/12 02:00 AM	6.2	0.123	0.107	0.111	0.156
04/25/12 04:00 AM	4.1	0.124	0.106	0.111	0.156
04/25/12 06:00 AM	3.8	0.126	0.105	0.111	0.156
04/25/12 08:00 AM	5.5	0.128	0.105	0.111	0.155
04/25/12 10:00 AM	12.9	0.131	0.105	0.112	0.153
04/25/12 12:00 PM	18.7	0.134	0.105	0.117	0.152
04/25/12 02:00 PM	22.3	0.136	0.105	0.123	0.152
04/25/12 04:00 PM	23.6	0.138	0.105	0.126	0.154
04/25/12 06:00 PM	21.9	0.136	0.105	0.125	0.156
04/25/12 08:00 PM	18.7	0.134	0.105	0.123	0.156
04/25/12 10:00 PM	14.2	0.133	0.105	0.119	0.156
04/26/12 12:00 AM	12.5	0.132	0.105	0.117	0.156
04/26/12 02:00 AM	12.5	0.131	0.105	0.116	0.155
04/26/12 04:00 AM	11.5	0.131	0.105	0.115	0.154
04/26/12 06:00 AM	10.3	0.131	0.105	0.115	0.154
04/26/12 08:00 AM	9.9	0.131	0.104	0.115	0.154
04/26/12 10:00 AM	13.1	0.131	0.104	0.116	0.153
04/26/12 12:00 PM	14.1	0.132	0.104	0.117	0.152
04/26/12 02:00 PM	13.4	0.128	0.105	0.114	0.150
04/26/12 04:00 PM	11.2	0.127	0.105	0.114	0.151
04/26/12 06:00 PM	10.3	0.128	0.105	0.114	0.152
04/26/12 08:00 PM	10.7	0.135	0.104	0.116	0.154
04/26/12 10:00 PM	5.4	0.136	0.104	0.115	0.153
04/27/12 12:00 AM	4.6	0.154	0.105	0.105	0.143
04/27/12 02:00 AM	4.0	0.173	0.105	0.111	0.144
04/27/12 04:00 AM	2.5	0.176	0.104	0.118	0.149
04/27/12 06:00 AM	0.8	0.177	0.104	0.117	0.145
04/27/12 08:00 AM	0.5	0.181	0.105	0.114	0.140
04/27/12 10:00 AM	2.9	0.189	0.103	0.126	0.150
04/27/12 12:00 PM	4.6	0.194	0.102	0.132	0.150
04/27/12 02:00 PM	5.5	0.194	0.102	0.134	0.150
04/27/12 04:00 PM	7.9	0.193	0.102	0.136	0.149
04/27/12 06:00 PM	8.5	0.191	0.102	0.137	0.149
04/27/12 08:00 PM	6.6	0.190	0.102	0.137	0.149
04/27/12 10:00 PM	2.5	0.187	0.101	0.136	0.149
04/28/12 12:00 AM	1.1	0.186	0.101	0.135	0.148
04/28/12 02:00 AM	-0.8	0.185	0.101	0.135	0.147
04/28/12 04:00 AM	-1.1	0.184	0.101	0.135	0.147
04/28/12 06:00 AM	-0.8	0.182	0.100	0.135	0.147
04/28/12 08:00 AM	-2.2	0.181	0.100	0.134	0.146
04/28/12 10:00 AM	4.7	0.180	0.100	0.135	0.146
04/28/12 12:00 PM	6.9	0.180	0.100	0.137	0.146
04/28/12 02:00 PM	8.2	0.181	0.100	0.139	0.146
04/28/12 04:00 PM	8.9	0.181	0.100	0.140	0.146
04/28/12 06:00 PM	9.0	0.181	0.100	0.140	0.147
04/28/12 08:00 PM	7.3	0.180	0.100	0.140	0.147
04/28/12 10:00 PM	3.3	0.179	0.100	0.139	0.147
04/29/12 12:00 AM	2.5	0.178	0.100	0.138	0.147
04/29/12 02:00 AM	1.9	0.177	0.100	0.138	0.147
04/29/12 04:00 AM	1.9	0.176	0.100	0.137	0.146
04/29/12 06:00 AM	1.5	0.176	0.100	0.137	0.146
04/29/12 08:00 AM	0.4	0.175	0.100	0.136	0.146
04/29/12 10:00 AM	6.9	0.175	0.100	0.137	0.146
04/29/12 12:00 PM	10.1	0.175	0.100	0.139	0.146
04/29/12 02:00 PM	14.0	0.177	0.100	0.143	0.147
04/29/12 04:00 PM	15.1	0.179	0.100	0.146	0.148
04/29/12 06:00 PM	16.0	0.177	0.100	0.147	0.150
04/29/12 08:00 PM	12.1	0.174	0.100	0.145	0.151
04/29/12 10:00 PM	7.7	0.172	0.101	0.140	0.151
04/30/12 12:00 AM	3.9	0.170	0.101	0.139	0.151
04/30/12 02:00 AM	-0.2	0.168	0.100	0.137	0.150
04/30/12 04:00 AM	0.7	0.167	0.100	0.135	0.149
04/30/12 06:00 AM	1.7	0.166	0.100	0.134	0.148
04/30/12 08:00 AM	3.1	0.166	0.100	0.134	0.147
04/30/12 10:00 AM	6.7	0.166	0.100	0.134	0.146
04/30/12 12:00 PM	9.8	0.165	0.100	0.135	0.146
04/30/12 02:00 PM	15.0	0.166	0.100	0.138	0.146
04/30/12 04:00 PM	15.7	0.164	0.100	0.101	0.136
04/30/12 06:00 PM	14.6	0.162	0.100	0.136	0.147
04/30/12 08:00 PM	12.5	0.161	0.100	0.134	0.148
04/30/12 10:00 PM	6.1	0.159	0.100	0.133	0.148
05/01/12 12:00 AM	2.5	0.158	0.100	0.131	0.148
05/01/12 02:00 AM	4.9	0.157	0.100	0.130	0.147
05/01/12 04:00 AM	2.4	0.156	0.100	0.129	0.146
05/01/12 06:00 AM	0.3	0.156	0.100	0.128	0.146
05/01/12 08:00 AM	2.6	0.156	0.100	0.128	0.145
05/01/12 10:00 AM	7.2	0.156	0.100	0.129	0.145
05/01/12 12:00 PM	13.0	0.156	0.099	0.131	0.145
05/01/12 02:00 PM	13.5	0.156	0.099	0.133	0.145
05/01/12 04:00 PM	15.3	0.156	0.100	0.134	0.147
05/01/12 06:00 PM	15.1	0.153	0.100	0.134	0.148
05/01/12 08:00 PM	12.0	0.151	0.100	0.133	0.149
05/01/12 10:00 PM	6.8	0.148	0.100	0.129	0.149
05/02/12 12:00 AM	1.8	0.147	0.100	0.128	0.149
05/02/12 02:00 AM	1.5	0.146	0.100	0.126	0.148
05/02/12 04:00 AM	2.5	0.145	0.099	0.125	0.147
05/02/12 06:00 AM	-1.0	0.145	0.099	0.124	0.146
05/02/12 08:00 AM	-1.3	0.144	0.099	0.123	0.145
05/02/12 10:00 AM	6.9	0.144	0.099	0.123	0.145
05/02/12 12:00 PM	8.6	0.097	0.077	0.065	0.129
05/02/12 02:00 PM	12.6	0.130	0.086	0.036	0.146
05/02/12 04:00 PM	15.2	0.133	0.089	0.128	0.147
05/02/12 06:00 PM	14.1	0.131	0.089	0.129	0.148
05/02/12 08:00 PM	11.9	0.128	0.089	0.126	0.149
05/02/12 10:00 PM	7.3	0.126	0.089	0.123	0.150
05/03/12 12:00 AM	5.9	0.125	0.089	0.122	0.149
05/03/12 02:00 AM	4.2	0.124	0.089	0.121	0.149
05/03/12 04:00 AM	4.7	0.124	0.088	0.120	0.148
05/03/12 06:00 AM	6.1	0.124	0.088	0.120	0.147
05/03/12 08:00 AM	5.5	0.123	0.088	0.119	0.146
05/03/12 10:00 AM	8.6	0.124	0.088	0.119	0.146
05/03/12 12:00 PM	15.3	0.125	0.089	0.120	0.146
05/03/12 02:00 PM	14.4	0.123	0.089	0.121	0.146
05/03/12 04:00 PM	12.3	0.123	0.089	0.120	0.146
05/03/12 06:00 PM	14.4	0.123	0.089	0.121	0.147
05/03/12 08:00 PM	12.0	0.120	0.089	0.120	0.147
05/03/12 10:00 PM	7.9	0.118	0.089	0.117	0.148
05/04/12 12:00 AM	2.6	0.117	0.089	0.116	0.147
05/04/12 02:00 AM	0.4	0.117	0.089	0.115	0.146
05/04/12 04:00 AM	1.1	0.116	0.089	0.115	0.146
05/04/12 06:00 AM	-0.9	0.116	0.089	0.113	0.145
05/04/12 08:00 AM	1.8	0.116	0.089	0.112	0.145
05/04/12 10:00 AM	9.9	0.117	0.089	0.113	0.145
05/04/12 12:00 PM	14.6	0.117	0.089	0.115	0.145
05/04/12 02:00 PM	17.5	0.118	0.089	0.119	0.145
05/04/12 04:00 PM	15.1	0.117	0.088	0.119	0.145
05/04/12 06:00 PM	16.2	0.117	0.089	0.118	0.147
05/04/12 08:00 PM	13.3	0.114	0.089	-0.002	0.148
05/04/12 10:00 PM	4.9	0.113	0.089	0.112	0.148
05/05/12 12:00 AM	3.6	0.113	0.090	0.111	0.148
05/05/12 02:00 AM	2.8	0.112	0.089	0.111	0.147
05/05/12 04:00 AM	1.7	0.111	0.089	0.110	0.146
05/05/12 06:00 AM	1.0	0.111	0.089	0.109	0.145
05/05/12 08:00 AM	0.7	0.111	0.089	0.108	0.145
05/05/12 10:00 AM	2.4	0.111	0.089	0.108	0.144
05/05/12 12:00 PM	8.3	0.111	0.089	0.110	0.144
05/05/12 02:00 PM	8.9	0.112	0.089	0.112	0.144
05/05/12 04:00 PM	11.4	0.115	0.089	0.115	0.144
05/05/12 06:00 PM	8.9	0.113	0.089	0.116	0.145
05/05/12 08:00 PM	4.1	0.111	0.089	0.111	0.145
05/05/12 10:00 PM	2.5	0.110	0.088	0.110	0.145
05/06/12 12:00 AM	-2.6	0.108	0.088	0.108	0.145
05/06/12 02:00 AM	-5.3	0.107	0.087	0.106	0.144
05/06/12 04:00 AM	-5.0	0.106	0.087	0.105	0.143
05/06/12 06:00 AM	-5.7	0.105	0.087	0.105	0.142
05/06/12 08:00 AM	-3.1	0.105	0.087	0.104	0.141
05/06/12 10:00 AM	5.3	0.107	0.088	0.104	0.141
05/06/12 12:00 PM	10.9	0.108	0.088	0.106	0.141
05/06/12 02:00 PM	14.5	0.111	0.088	0.111	0.141
05/06/12 04:00 PM	13.5	0.111	0.087	0.114	0.142
05/06/12 06:00 PM	13.2	0.111	0.088	0.113	0.143
05/06/12 08:00 PM	11.5	0.110	0.088	0.111	0.144
05/06/12 10:00 PM	1.6	0.107	0.087	0.107	0.144
05/07/12 12:00 AM	-1.2	0.106	0.087	0.105	0.144
05/07/12 02:00 AM	-1.9	0.105	0.086	0.105	0.143
05/07/12 04:00 AM	-0.5	0.105	0.086	0.103	0.142
05/07/12 06:00 AM	-0.7	0.104	0.086	0.103	0.141
05/07/12 08:00 AM	0.6	0.104	0.086	0.102	0.140
05/07/12 10:00 AM	8.7	0.105	0.087	0.102	0.140
05/07/12 12:00 PM	14.9	0.106	0.087	0.105	0.140
05/07/12 02:00 PM	18.7	0.109	0.086	0.111	0.140
05/07/12 04:00 PM	21.0	0.111	0.086	0.114	0.142
05/07/12 06:00 PM	21.9	0.110	0.086	0.114	0.144
05/07/12 08:00 PM	18.6	0.108	0.086	0.111	0.145
05/07/12 10:00 PM	6.6	0.105	0.086	0.107	0.145
05/08/12 12:00 AM	2.0	0.103	0.086	0.105	0.145
05/08/12 02:00 AM	4.1	0.102	0.085	0.103	0.144
05/08/12 04:00 AM	2.0	0.101	0.085	0.102	0.143
05/08/12 06:00 AM	0.2	0.100	0.085	0.101	0.142
05/08/12 08:00 AM	3.4	0.100	0.085	0.100	0.141
05/08/12 10:00 AM	12.8	0.102	0.086	0.100	0.140
05/08/12 12:00 PM	18.0	0.103	0.085	0.104	0.140
05/08/12 02:00 PM	21.0	0.105	0.084	0.109	0.140
05/08/12 04:00 PM	23.3	0.107	0.084	0.111	0.142
05/08/12 06:00 PM	23.5	0.106	0.084	0.111	0.144
05/08/12 08:00 PM	21.2	0.105	0.085	0.109	0.145
05/08/12 10:00 PM	9.2	0.100	0.085	0.105	0.145
05/09/12 12:00 AM	4.4	0.099	0.085	0.101	0.145
05/09/12 02:00 AM	3.3	0.098	0.084	0.100	0.144
05/09/12 04:00 AM	3.3	0.097	0.083	0.099	0.143
05/09/12 06:00 AM	3.3	0.096	0.083	0.098	0.142
05/09/12 08:00 AM	6.5	0.096	0.083	0.011	0.141
05/09/12 10:00 AM	15.3	0.097	0.084	* * * 	0.140
05/09/12 12:00 PM	19.4	0.099	0.083	* * * 	0.140
05/09/12 02:00 PM	23.2	0.100	0.083	* * * 	0.140
05/09/12 04:00 PM	26.0	0.102	0.083	* * * 	0.141
05/09/12 06:00 PM	26.0	0.101	0.083	* * * 	0.142
05/09/12 08:00 PM	23.4	0.100	0.084	* * * 	0.144
05/09/12 10:00 PM	16.8	0.096	0.083	* * * 	0.144
05/10/12 12:00 AM	8.2	0.094	0.083	-0.013	0.143
05/10/12 02:00 AM	3.8	0.093	0.083	0.094	0.142
05/10/12 04:00 AM	5.1	0.092	0.083	0.094	0.141
05/10/12 06:00 AM	5.2	0.092	0.082	0.093	0.140
05/10/12 08:00 AM	6.7	0.092	0.082	0.093	0.140
05/10/12 10:00 AM	6.6	0.091	0.082	0.093	0.139
05/10/12 12:00 PM	11.0	0.092	0.082	0.093	0.138
05/10/12 02:00 PM	15.4	0.094	0.082	0.096	0.138
05/10/12 04:00 PM	14.1	0.094	0.082	0.097	0.138
05/10/12 06:00 PM	16.5	0.095	0.082	0.098	0.139
05/10/12 08:00 PM	12.7	0.093	0.082	0.096	0.139
05/10/12 10:00 PM	7.6	0.090	0.081	-0.062	0.138
05/11/12 12:00 AM	6.1	0.089	0.081	0.091	0.138
05/11/12 02:00 AM	4.3	0.089	0.080	0.090	0.137
05/11/12 04:00 AM	2.3	0.089	0.079	0.089	0.136
05/11/12 06:00 AM	0.2	0.088	0.079	0.089	0.135
05/11/12 08:00 AM	1.5	0.088	0.079	0.088	0.134
05/11/12 10:00 AM	8.3	0.089	0.080	* * * 	0.134
05/11/12 12:00 PM	14.4	0.089	0.080	* * * 	0.134
05/11/12 02:00 PM	17.7	0.092	0.079	* * * 	0.134
05/11/12 04:00 PM	18.5	0.094	0.079	* * * 	0.135
05/11/12 06:00 PM	17.7	0.094	0.079	* * * 	0.136
05/11/12 08:00 PM	17.3	0.092	0.080	* * * 	0.137
05/11/12 10:00 PM	5.7	0.089	0.080	-0.072	0.137
