Measurement Time	Port 1 ECT/RT-1 Temperature °C Temp	Port 2 EC-5 Soil Moisture m³/m³ VWC	Port 3 EC-5 Soil Moisture m³/m³ VWC	Port 4 EC-5 Soil Moisture m³/m³ VWC	Port 5 EC-5 Soil Moisture m³/m³ VWC
04/13/14 12:00 PM	3.9	-0.116	0.038	0.110	0.100
04/13/14 02:00 PM	5.6	-0.109	0.040	0.110	0.100
04/13/14 04:00 PM	7.1	-0.116	0.042	0.110	0.100
04/13/14 06:00 PM	7.4	-0.121	0.043	0.110	0.100
04/13/14 08:00 PM	4.0	-0.124	0.040	0.108	0.099
04/13/14 10:00 PM	-3.6	-0.123	0.039	0.106	0.098
04/14/14 12:00 AM	-6.2	-0.121	0.038	0.106	0.097
04/14/14 02:00 AM	-9.7	-0.123	0.037	0.105	0.097
04/14/14 04:00 AM	-9.7	-0.123	0.034	0.105	0.097
04/14/14 06:00 AM	-10.5	-0.123	0.032	0.105	0.097
04/14/14 08:00 AM	-8.5	-0.123	0.028	0.105	0.097
04/14/14 10:00 AM	1.0	-0.115	0.029	0.108	0.098
04/14/14 12:00 PM	5.0	-0.115	0.035	0.109	0.098
04/14/14 02:00 PM	8.2	-0.116	0.038	0.109	0.098
04/14/14 04:00 PM	10.8	-0.118	0.042	0.109	0.098
04/14/14 06:00 PM	12.8	-0.124	0.043	0.109	0.099
04/14/14 08:00 PM	11.2	-0.127	0.041	0.108	0.098
04/14/14 10:00 PM	-0.3	-0.129	0.039	0.105	0.097
04/15/14 12:00 AM	-2.1	-0.127	0.039	0.105	0.097
04/15/14 02:00 AM	2.8	-0.126	0.038	0.106	0.097
04/15/14 04:00 AM	-0.2	-0.126	0.038	0.105	0.097
04/15/14 06:00 AM	-0.9	-0.125	0.037	0.105	0.097
04/15/14 08:00 AM	-0.5	-0.123	0.037	0.105	0.097
04/15/14 10:00 AM	5.0	-0.122	0.036	0.107	0.097
04/15/14 12:00 PM	7.6	-0.122	0.036	0.107	0.097
04/15/14 02:00 PM	11.2	-0.121	0.038	0.108	0.098
04/15/14 04:00 PM	14.2	-0.121	0.040	0.108	0.097
04/15/14 06:00 PM	13.2	-0.125	0.040	0.106	0.097
04/15/14 08:00 PM	8.2	-0.129	0.038	0.105	0.097
04/15/14 10:00 PM	1.8	-0.130	0.038	0.105	0.097
04/16/14 12:00 AM	0.8	-0.129	0.038	0.105	0.096
04/16/14 02:00 AM	-2.9	-0.128	0.036	0.104	0.095
04/16/14 04:00 AM	-3.2	-0.127	0.035	0.104	0.095
04/16/14 06:00 AM	-9.7	-0.128	0.033	0.102	0.095
04/16/14 08:00 AM	-5.9	-0.127	0.032	0.104	0.095
04/16/14 10:00 AM	2.8	-0.122	0.034	0.105	0.096
04/16/14 12:00 PM	8.3	-0.120	0.034	0.107	0.097
04/16/14 02:00 PM	10.5	-0.121	0.038	0.107	0.097
04/16/14 04:00 PM	12.4	-0.123	0.041	0.107	0.097
04/16/14 06:00 PM	13.2	-0.127	0.041	0.107	0.097
04/16/14 08:00 PM	10.0	-0.131	0.038	0.105	0.096
04/16/14 10:00 PM	5.1	-0.132	0.037	0.105	0.096
04/17/14 12:00 AM	-1.0	-0.132	0.038	0.104	0.095
04/17/14 02:00 AM	-2.9	-0.132	0.036	0.104	0.095
04/17/14 04:00 AM	-3.1	-0.131	0.035	0.103	0.095
04/17/14 06:00 AM	-3.3	-0.130	0.034	0.103	0.095
04/17/14 08:00 AM	-2.2	-0.129	0.034	0.104	0.095
04/17/14 10:00 AM	6.5	-0.126	0.034	0.105	0.096
04/17/14 12:00 PM	11.2	-0.123	0.034	0.106	0.096
04/17/14 02:00 PM	13.3	-0.125	0.037	0.106	0.096
04/17/14 04:00 PM	16.5	-0.124	0.039	0.106	0.096
04/17/14 06:00 PM	17.6	-0.128	0.040	0.106	0.096
04/17/14 08:00 PM	15.7	-0.132	0.038	0.105	0.096
04/17/14 10:00 PM	11.3	-0.132	0.035	0.105	0.096
04/18/14 12:00 AM	6.9	-0.132	0.035	0.105	0.095
04/18/14 02:00 AM	5.4	-0.132	0.036	0.105	0.095
04/18/14 04:00 AM	6.2	-0.131	0.035	0.105	0.095
04/18/14 06:00 AM	6.7	-0.120	0.033	0.105	0.095
04/18/14 08:00 AM	6.7	-0.116	0.033	0.105	0.095
04/18/14 10:00 AM	5.5	-0.120	0.033	0.105	0.094
04/18/14 12:00 PM	6.9	-0.118	0.032	0.104	0.094
04/18/14 02:00 PM	13.3	-0.121	0.033	0.105	0.094
04/18/14 04:00 PM	16.4	-0.124	0.034	0.105	0.094
04/18/14 06:00 PM	17.7	-0.127	0.036	0.105	0.095
04/18/14 08:00 PM	13.5	-0.132	0.033	0.105	0.094
04/18/14 10:00 PM	6.6	-0.133	0.032	0.104	0.094
04/19/14 12:00 AM	5.7	-0.132	0.033	0.104	0.094
04/19/14 02:00 AM	5.0	-0.132	0.032	0.104	0.094
04/19/14 04:00 AM	2.8	-0.132	0.032	0.103	0.094
04/19/14 06:00 AM	-0.7	-0.132	0.032	0.102	0.094
04/19/14 08:00 AM	-1.5	-0.132	0.032	0.102	0.094
04/19/14 10:00 AM	8.1	-0.127	0.032	0.105	0.094
04/19/14 12:00 PM	13.2	-0.124	0.032	0.105	0.094
04/19/14 02:00 PM	16.5	-0.124	0.035	0.105	0.094
04/19/14 04:00 PM	18.4	-0.125	0.038	0.105	0.094
04/19/14 06:00 PM	19.3	-0.130	0.038	0.105	0.094
04/19/14 08:00 PM	16.9	-0.133	0.035	0.105	0.094
04/19/14 10:00 PM	8.2	-0.136	0.032	0.104	0.094
04/20/14 12:00 AM	2.3	-0.136	0.033	0.104	0.094
04/20/14 02:00 AM	2.1	-0.135	0.032	0.104	0.094
04/20/14 04:00 AM	3.2	-0.134	0.032	0.104	0.094
04/20/14 06:00 AM	1.8	-0.133	0.032	0.103	0.094
04/20/14 08:00 AM	4.2	-0.132	0.032	0.104	0.094
04/20/14 10:00 AM	11.2	-0.129	0.031	0.105	0.094
04/20/14 12:00 PM	16.0	-0.124	0.031	0.105	0.094
04/20/14 02:00 PM	18.3	-0.124	0.033	0.105	0.094
04/20/14 04:00 PM	19.4	-0.126	0.036	0.105	0.094
04/20/14 06:00 PM	19.6	-0.130	0.036	0.105	0.094
04/20/14 08:00 PM	16.5	-0.134	0.033	0.105	0.094
04/20/14 10:00 PM	7.7	-0.137	0.032	0.104	0.094
04/21/14 12:00 AM	0.7	-0.137	0.032	0.104	0.094
04/21/14 02:00 AM	0.6	-0.136	0.032	0.104	0.094
04/21/14 04:00 AM	-0.4	-0.136	0.031	0.103	0.093
04/21/14 06:00 AM	-1.5	-0.136	0.030	0.103	0.093
04/21/14 08:00 AM	0.1	-0.135	0.030	0.103	0.093
04/21/14 10:00 AM	9.8	-0.130	0.029	0.105	0.094
04/21/14 12:00 PM	14.7	-0.127	0.029	0.105	0.094
04/21/14 02:00 PM	17.7	-0.126	0.032	0.105	0.094
04/21/14 04:00 PM	19.9	-0.127	0.033	0.105	0.093
04/21/14 06:00 PM	19.7	-0.132	0.033	0.105	0.093
04/21/14 08:00 PM	16.2	-0.135	0.031	0.105	0.093
04/21/14 10:00 PM	10.0	-0.137	0.029	0.104	0.093
04/22/14 12:00 AM	7.4	-0.137	0.029	0.104	0.093
04/22/14 02:00 AM	10.8	-0.135	0.028	0.104	0.093
04/22/14 04:00 AM	10.5	-0.134	0.027	0.104	0.093
04/22/14 06:00 AM	9.1	-0.133	0.026	0.103	0.092
04/22/14 08:00 AM	7.6	-0.120	0.026	0.104	0.092
04/22/14 10:00 AM	11.0	-0.111	0.025	0.105	0.092
04/22/14 12:00 PM	18.0	-0.121	0.026	0.105	0.092
04/22/14 02:00 PM	20.0	-0.126	0.028	0.104	0.092
04/22/14 04:00 PM	16.8	-0.128	0.027	0.103	0.092
04/22/14 06:00 PM	12.2	-0.132	0.026	0.103	0.092
04/22/14 08:00 PM	8.0	-0.132	0.026	0.102	0.091
04/22/14 10:00 PM	4.3	-0.127	0.026	0.103	0.091
04/23/14 12:00 AM	2.7	-0.067	0.005	0.102	0.085
04/23/14 02:00 AM	2.1	-0.014	0.005	0.101	0.081
04/23/14 04:00 AM	-0.2	-0.011	0.008	0.096	0.079
04/23/14 06:00 AM	-2.3	-0.007	0.025	0.099	0.083
04/23/14 08:00 AM	-2.9	0.003	0.042	0.107	0.086
04/23/14 10:00 AM	3.4	-0.002	0.051	0.156	0.083
04/23/14 12:00 PM	3.9	0.029	0.074	0.182	0.106
04/23/14 02:00 PM	6.5	0.030	0.080	0.133	0.105
04/23/14 04:00 PM	9.4	-0.009	0.072	0.105	0.104
04/23/14 06:00 PM	9.9	-0.039	0.067	0.104	0.100
04/23/14 08:00 PM	8.4	-0.041	0.060	0.103	0.091
04/23/14 10:00 PM	3.1	-0.038	0.058	0.102	0.089
04/24/14 12:00 AM	1.1	-0.035	0.056	0.101	0.089
04/24/14 02:00 AM	-3.4	-0.053	0.054	0.101	0.089
04/24/14 04:00 AM	-2.5	-0.073	0.050	0.101	0.089
04/24/14 06:00 AM	-2.9	-0.087	0.047	0.101	0.090
04/24/14 08:00 AM	-1.0	-0.087	0.046	0.102	0.090
04/24/14 10:00 AM	2.9	-0.042	0.048	0.101	0.090
04/24/14 12:00 PM	6.7	-0.038	0.049	0.102	0.090
04/24/14 02:00 PM	6.7	-0.043	0.050	0.101	0.090
04/24/14 04:00 PM	8.6	-0.044	0.051	0.102	0.090
04/24/14 06:00 PM	9.5	-0.032	0.050	0.103	0.090
04/24/14 08:00 PM	8.4	-0.030	0.050	0.096	0.089
04/24/14 10:00 PM	5.0	-0.034	0.051	0.099	0.089
04/25/14 12:00 AM	3.9	-0.034	0.052	0.099	0.089
04/25/14 02:00 AM	2.7	-0.034	0.051	0.099	0.089
04/25/14 04:00 AM	2.0	-0.033	0.051	0.100	0.090
04/25/14 06:00 AM	3.0	-0.033	0.050	0.100	0.090
04/25/14 08:00 AM	4.0	-0.013	0.048	0.103	0.089
04/25/14 10:00 AM	5.6	-0.024	0.043	0.100	0.087
04/25/14 12:00 PM	8.0	-0.024	0.037	0.095	0.088
04/25/14 02:00 PM	8.5	-0.018	0.043	0.096	0.086
04/25/14 04:00 PM	10.8	-0.020	0.059	0.105	0.088
04/25/14 06:00 PM	8.8	0.000	0.060	0.104	0.089
04/25/14 08:00 PM	6.0	0.053	0.065	0.102	0.111
04/25/14 10:00 PM	4.5	0.049	0.077	0.102	0.125
04/26/14 12:00 AM	4.3	0.046	0.077	0.102	0.139
04/26/14 02:00 AM	5.0	0.058	0.076	0.105	0.148
04/26/14 04:00 AM	3.9	0.077	0.077	0.113	0.154
04/26/14 06:00 AM	3.8	0.060	0.072	0.120	0.156
04/26/14 08:00 AM	3.8	0.060	0.069	0.123	0.156
04/26/14 10:00 AM	4.7	0.058	0.066	0.123	0.159
04/26/14 12:00 PM	6.2	0.060	0.063	0.123	0.162
04/26/14 02:00 PM	7.3	0.077	0.067	0.124	0.143
04/26/14 04:00 PM	6.9	0.093	0.073	0.125	0.137
04/26/14 06:00 PM	6.6	0.094	0.075	0.126	0.136
04/26/14 08:00 PM	5.7	0.087	0.076	0.127	0.140
04/26/14 10:00 PM	4.2	0.074	0.071	0.127	0.146
04/27/14 12:00 AM	3.7	0.067	0.064	0.125	0.146
04/27/14 02:00 AM	3.6	0.059	0.055	0.119	0.145
04/27/14 04:00 AM	2.4	0.042	0.070	0.128	0.139
04/27/14 06:00 AM	1.4	0.047	0.076	0.134	0.137
04/27/14 08:00 AM	1.2	0.050	0.074	0.133	0.140
04/27/14 10:00 AM	5.4	0.044	0.074	0.131	0.145
04/27/14 12:00 PM	8.2	0.018	0.076	0.129	0.138
04/27/14 02:00 PM	8.7	0.011	0.075	0.129	0.125
04/27/14 04:00 PM	9.2	0.005	0.075	0.128	0.124
04/27/14 06:00 PM	10.2	0.003	0.074	0.128	0.123
04/27/14 08:00 PM	5.0	0.001	0.071	0.128	0.123
04/27/14 10:00 PM	1.8	0.002	0.069	0.127	0.122
04/28/14 12:00 AM	-0.3	-0.005	0.067	0.126	0.121
04/28/14 02:00 AM	-3.0	-0.046	0.065	0.125	0.120
04/28/14 04:00 AM	-2.6	-0.076	0.058	0.124	0.120
04/28/14 06:00 AM	-5.5	-0.100	0.051	0.124	0.119
04/28/14 08:00 AM	-2.8	-0.107	0.045	0.124	0.119
04/28/14 10:00 AM	3.6	-0.046	0.043	0.125	0.119
04/28/14 12:00 PM	6.5	-0.024	0.049	0.125	0.118
04/28/14 02:00 PM	8.2	-0.042	0.053	0.125	0.118
04/28/14 04:00 PM	8.0	-0.064	0.054	0.125	0.118
04/28/14 06:00 PM	7.9	-0.077	0.054	0.125	0.118
04/28/14 08:00 PM	6.4	-0.078	0.053	0.124	0.117
04/28/14 10:00 PM	2.1	-0.073	0.052	0.123	0.117
04/29/14 12:00 AM	-0.0	-0.069	0.051	0.123	0.117
04/29/14 02:00 AM	-2.2	-0.083	0.050	0.123	0.116
04/29/14 04:00 AM	-2.0	-0.104	0.045	0.122	0.116
04/29/14 06:00 AM	-0.3	-0.111	0.042	0.122	0.116
04/29/14 08:00 AM	-0.2	-0.114	0.041	0.122	0.116
04/29/14 10:00 AM	5.0	-0.074	0.040	0.122	0.116
04/29/14 12:00 PM	8.7	-0.064	0.044	0.123	0.115
04/29/14 02:00 PM	12.0	-0.087	0.048	0.123	0.115
04/29/14 04:00 PM	13.2	-0.098	0.052	0.122	0.115
04/29/14 06:00 PM	12.6	-0.104	0.053	0.122	0.115
04/29/14 08:00 PM	8.9	-0.104	0.050	0.121	0.115
04/29/14 10:00 PM	0.1	-0.099	0.049	0.120	0.114
04/30/14 12:00 AM	-2.7	-0.093	0.049	0.120	0.113
04/30/14 02:00 AM	-0.2	-0.088	0.048	0.121	0.113
04/30/14 04:00 AM	1.1	-0.087	0.047	0.121	0.113
04/30/14 06:00 AM	-2.0	-0.099	0.045	0.120	0.112
04/30/14 08:00 AM	1.7	-0.106	0.042	0.120	0.113
04/30/14 10:00 AM	9.8	-0.082	0.043	0.121	0.113
04/30/14 12:00 PM	14.0	-0.094	0.044	0.121	0.112
04/30/14 02:00 PM	17.0	-0.100	0.049	0.121	0.112
04/30/14 04:00 PM	18.3	-0.106	0.053	0.121	0.112
04/30/14 06:00 PM	18.4	-0.111	0.053	0.121	0.112
04/30/14 08:00 PM	15.9	-0.115	0.051	0.121	0.112
04/30/14 10:00 PM	5.4	-0.114	0.049	0.120	0.111
05/01/14 12:00 AM	3.3	-0.109	0.049	0.120	0.111
05/01/14 02:00 AM	1.8	-0.105	0.048	0.119	0.111
05/01/14 04:00 AM	0.8	-0.102	0.046	0.119	0.111
05/01/14 06:00 AM	-0.9	-0.098	0.045	0.119	0.111
05/01/14 08:00 AM	2.9	-0.094	0.044	0.119	0.111
05/01/14 10:00 AM	12.8	-0.094	0.043	0.120	0.111
05/01/14 12:00 PM	15.4	-0.104	0.044	0.120	0.111
05/01/14 02:00 PM	19.3	-0.106	0.049	0.120	0.111
05/01/14 04:00 PM	21.7	-0.108	0.053	0.120	0.111
05/01/14 06:00 PM	22.5	-0.112	0.054	0.121	0.111
05/01/14 08:00 PM	19.2	-0.116	0.050	0.120	0.111
05/01/14 10:00 PM	10.3	-0.116	0.049	0.120	0.111
05/02/14 12:00 AM	6.0	-0.111	0.049	0.120	0.111
05/02/14 02:00 AM	5.1	-0.108	0.047	0.120	0.110
05/02/14 04:00 AM	4.4	-0.104	0.046	0.119	0.110
05/02/14 06:00 AM	3.4	-0.102	0.044	0.119	0.109
05/02/14 08:00 AM	4.7	-0.099	0.044	0.119	0.109
05/02/14 10:00 AM	13.4	-0.100	0.043	0.119	0.109
05/02/14 12:00 PM	18.5	-0.106	0.043	0.120	0.109
05/02/14 02:00 PM	22.6	-0.108	0.049	0.120	0.109
05/02/14 04:00 PM	24.5	-0.110	0.051	0.120	0.109
05/02/14 06:00 PM	24.5	-0.114	0.050	0.120	0.109
05/02/14 08:00 PM	21.3	-0.118	0.048	0.120	0.109
05/02/14 10:00 PM	10.4	-0.118	0.046	0.120	0.109
05/03/14 12:00 AM	9.8	-0.115	0.046	0.120	0.109
05/03/14 02:00 AM	8.6	-0.114	0.044	0.120	0.108
05/03/14 04:00 AM	6.1	-0.112	0.043	0.119	0.108
05/03/14 06:00 AM	4.6	-0.110	0.043	0.119	0.108
05/03/14 08:00 AM	7.1	-0.106	0.042	0.119	0.107
05/03/14 10:00 AM	16.2	-0.106	0.040	0.119	0.107
05/03/14 12:00 PM	19.9	-0.110	0.041	0.119	0.107
05/03/14 02:00 PM	24.0	-0.113	0.043	0.119	0.107
05/03/14 04:00 PM	24.0	-0.117	0.045	0.119	0.107
05/03/14 06:00 PM	22.0	-0.122	0.043	0.119	0.107
05/03/14 08:00 PM	20.1	-0.125	0.042	0.119	0.107
05/03/14 10:00 PM	11.1	-0.126	0.040	0.118	0.106
05/04/14 12:00 AM	8.6	-0.124	0.041	0.118	0.106
05/04/14 02:00 AM	8.3	-0.122	0.040	0.118	0.106
05/04/14 04:00 AM	6.9	-0.121	0.040	0.117	0.106
05/04/14 06:00 AM	3.7	-0.120	0.039	0.117	0.106
05/04/14 08:00 AM	5.7	-0.118	0.038	0.117	0.106
05/04/14 10:00 AM	10.7	-0.116	0.038	0.117	0.106
05/04/14 12:00 PM	16.8	-0.116	0.037	0.117	0.105
05/04/14 02:00 PM	19.9	-0.120	0.038	0.117	0.105
05/04/14 04:00 PM	20.7	-0.121	0.039	0.117	0.105
05/04/14 06:00 PM	19.8	-0.124	0.039	0.117	0.105
05/04/14 08:00 PM	17.3	-0.127	0.038	0.117	0.105
05/04/14 10:00 PM	12.8	-0.127	0.037	0.117	0.105
05/05/14 12:00 AM	5.7	-0.127	0.038	0.117	0.105
05/05/14 02:00 AM	4.7	-0.126	0.038	0.116	0.105
05/05/14 04:00 AM	3.2	-0.124	0.037	0.116	0.105
05/05/14 06:00 AM	3.4	-0.123	0.036	0.116	0.105
05/05/14 08:00 AM	4.1	-0.121	0.036	0.116	0.105
05/05/14 10:00 AM	9.2	-0.120	0.035	0.116	0.105
05/05/14 12:00 PM	12.6	-0.121	0.034	0.116	0.105
05/05/14 02:00 PM	15.2	-0.121	0.034	0.116	0.106
05/05/14 04:00 PM	15.9	-0.124	0.035	0.115	0.107
05/05/14 06:00 PM	15.8	-0.126	0.035	0.115	0.109
05/05/14 08:00 PM	14.2	-0.127	0.034	0.115	0.102
05/05/14 10:00 PM	9.1	-0.128	0.033	0.114	0.102
05/06/14 12:00 AM	6.2	-0.127	0.035	0.114	0.102
05/06/14 02:00 AM	6.5	-0.126	0.035	0.114	0.101
05/06/14 04:00 AM	5.2	-0.125	0.034	0.114	0.101
05/06/14 06:00 AM	5.2	-0.124	0.034	0.114	0.101
05/06/14 08:00 AM	5.5	-0.123	0.033	0.114	0.101
05/06/14 10:00 AM	6.5	-0.124	0.033	0.114	0.101
05/06/14 12:00 PM	5.2	-0.121	0.031	0.114	0.100
05/06/14 02:00 PM	6.6	-0.109	0.029	0.115	0.100
05/06/14 04:00 PM	10.2	-0.121	0.029	0.114	0.100
05/06/14 06:00 PM	9.7	-0.032	0.019	0.106	0.040
05/06/14 08:00 PM	6.5	0.065	0.021	0.115	0.097
05/06/14 10:00 PM	4.4	0.064	0.023	0.114	0.096
05/07/14 12:00 AM	3.8	0.063	0.022	0.114	0.096
05/07/14 02:00 AM	2.8	0.063	0.021	0.113	0.096
05/07/14 04:00 AM	2.5	0.063	0.023	0.113	0.096
05/07/14 06:00 AM	1.8	0.063	0.024	0.113	0.096
05/07/14 08:00 AM	1.7	0.063	0.024	0.114	0.096
05/07/14 10:00 AM	2.5	0.063	0.023	0.114	0.097
05/07/14 12:00 PM	7.2	0.066	0.021	0.114	0.097
05/07/14 02:00 PM	11.0	0.074	0.020	0.114	0.096
05/07/14 04:00 PM	12.3	0.076	0.022	0.114	0.096
05/07/14 06:00 PM	12.1	0.070	0.022	0.114	0.096
05/07/14 08:00 PM	9.7	0.066	0.021	0.113	0.095
05/07/14 10:00 PM	2.8	0.064	0.025	0.113	0.095
05/08/14 12:00 AM	0.2	0.062	0.027	0.114	0.095
05/08/14 02:00 AM	-0.3	0.061	0.026	0.113	0.095
05/08/14 04:00 AM	-0.9	0.061	0.026	0.113	0.094
05/08/14 06:00 AM	-2.9	0.060	0.026	0.113	0.095
05/08/14 08:00 AM	-0.9	0.060	0.023	0.113	0.095
05/08/14 10:00 AM	7.3	0.064	0.019	0.113	0.095
05/08/14 12:00 PM	10.6	0.072	0.018	0.112	0.094
05/08/14 02:00 PM	12.2	0.077	0.024	0.112	0.094
05/08/14 04:00 PM	14.3	0.077	0.024	0.112	0.094
05/08/14 06:00 PM	14.4	0.073	0.024	0.112	0.094
05/08/14 08:00 PM	12.1	0.070	0.022	0.111	0.094
05/08/14 10:00 PM	8.6	0.068	0.023	0.112	0.093
05/09/14 12:00 AM	7.1	0.066	0.025	0.111	0.094
05/09/14 02:00 AM	6.4	0.066	0.024	0.111	0.094
05/09/14 04:00 AM	6.1	0.066	0.022	0.111	0.093
05/09/14 06:00 AM	5.0	0.065	0.025	0.111	0.092
05/09/14 08:00 AM	4.8	0.112	0.028	0.106	0.092
05/09/14 10:00 AM	5.4	0.149	0.035	0.103	0.094
05/09/14 12:00 PM	8.1	0.152	0.041	0.105	0.098
05/09/14 02:00 PM	8.3	0.158	0.046	0.111	0.103
05/09/14 04:00 PM	6.3	0.169	0.065	0.111	0.094
05/09/14 06:00 PM	6.9	0.171	0.067	0.111	0.092
05/09/14 08:00 PM	8.3	0.162	0.061	0.110	0.092
05/09/14 10:00 PM	4.2	0.156	0.057	0.109	0.091
