Measurement Time	Port 1 ECT/RT-1 Temperature °C Temp	Port 2 5TM Moisture/Temp m³/m³ VWC	Port 2 5TM Moisture/Temp °C Temp	Port 3 5TM Moisture/Temp m³/m³ VWC	Port 3 5TM Moisture/Temp °C Temp	Port 4 5TM Moisture/Temp m³/m³ VWC	Port 4 5TM Moisture/Temp °C Temp	Port 5 EC-5 Soil Moisture m³/m³ VWC
04/16/14 08:00 AM	-4.9	0.123	4.2	0.103	2.9	* * * 	* * * 	0.042
04/16/14 10:00 AM	5.2	0.123	4.3	0.103	4.1	* * * 	* * * 	0.042
04/16/14 12:00 PM	11.5	0.125	6.7	0.106	9.6	* * * 	* * * 	0.042
04/16/14 02:00 PM	13.5	0.128	10.1	0.109	14.3	* * * 	* * * 	0.042
04/16/14 04:00 PM	15.8	0.131	13.2	0.111	17.1	* * * 	* * * 	0.042
04/16/14 06:00 PM	17.1	0.133	14.7	0.111	17.4	* * * 	* * * 	0.042
04/16/14 08:00 PM	11.2	0.133	13.8	0.109	15.1	* * * 	* * * 	0.042
04/16/14 10:00 PM	5.6	0.131	11.7	0.107	12.1	* * * 	* * * 	0.042
04/17/14 12:00 AM	1.0	0.129	9.8	0.105	9.6	* * * 	* * * 	0.043
04/17/14 02:00 AM	-2.3	0.126	8.2	0.104	7.7	* * * 	* * * 	0.043
04/17/14 04:00 AM	-2.7	0.125	7.1	0.103	6.3	* * * 	* * * 	0.042
04/17/14 06:00 AM	-2.8	0.124	6.2	0.102	5.4	* * * 	* * * 	0.042
04/17/14 08:00 AM	-1.1	0.123	5.5	0.101	4.7	* * * 	* * * 	0.042
04/17/14 10:00 AM	10.5	0.123	5.9	0.101	6.2	* * * 	* * * 	0.042
04/17/14 12:00 PM	15.5	0.125	8.5	0.104	11.7	* * * 	* * * 	0.042
04/17/14 02:00 PM	16.6	0.128	11.9	0.107	16.0	* * * 	* * * 	0.042
04/17/14 04:00 PM	20.1	0.130	13.6	0.107	17.5	* * * 	* * * 	0.043
04/17/14 06:00 PM	21.1	0.132	15.3	0.107	18.3	* * * 	* * * 	0.043
04/17/14 08:00 PM	18.9	0.131	14.4	0.105	16.1	* * * 	* * * 	0.043
04/17/14 10:00 PM	11.3	0.130	12.7	0.103	13.6	* * * 	* * * 	0.043
04/18/14 12:00 AM	7.3	0.128	11.4	0.101	11.7	* * * 	* * * 	0.043
04/18/14 02:00 AM	6.4	0.126	10.3	0.101	10.5	* * * 	* * * 	0.043
04/18/14 04:00 AM	6.7	0.125	9.6	0.100	9.8	* * * 	* * * 	0.043
04/18/14 06:00 AM	7.0	0.125	9.3	0.100	9.5	* * * 	* * * 	0.043
04/18/14 08:00 AM	6.9	0.125	9.1	0.099	9.2	* * * 	* * * 	0.043
04/18/14 10:00 AM	5.9	0.124	9.0	0.099	9.2	* * * 	* * * 	0.043
04/18/14 12:00 PM	7.8	0.124	9.1	0.098	9.5	* * * 	* * * 	0.043
04/18/14 02:00 PM	15.5	0.125	10.5	0.100	12.3	* * * 	* * * 	0.043
04/18/14 04:00 PM	17.9	0.126	12.0	0.100	14.0	* * * 	* * * 	0.043
04/18/14 06:00 PM	19.9	0.128	13.7	0.101	15.9	* * * 	* * * 	0.044
04/18/14 08:00 PM	15.3	0.128	13.4	0.099	14.4	* * * 	* * * 	0.044
04/18/14 10:00 PM	6.8	0.126	11.4	0.097	11.3	* * * 	* * * 	0.044
04/19/14 12:00 AM	5.8	0.124	10.1	0.096	9.7	* * * 	* * * 	0.044
04/19/14 02:00 AM	5.0	0.123	9.3	0.096	8.9	* * * 	* * * 	0.044
04/19/14 04:00 AM	3.0	0.122	8.6	0.095	8.1	* * * 	* * * 	0.044
04/19/14 06:00 AM	-0.5	0.121	7.8	0.094	7.0	* * * 	* * * 	0.043
04/19/14 08:00 AM	-0.5	0.120	6.8	0.094	5.8	* * * 	* * * 	0.043
04/19/14 10:00 AM	12.2	0.120	7.1	0.094	7.3	* * * 	* * * 	0.043
04/19/14 12:00 PM	17.4	0.121	9.7	0.097	13.0	* * * 	* * * 	0.043
04/19/14 02:00 PM	20.0	0.125	13.5	0.100	18.1	* * * 	* * * 	0.044
04/19/14 04:00 PM	21.2	0.128	16.3	0.101	20.9	* * * 	* * * 	0.044
04/19/14 06:00 PM	23.6	0.129	17.4	0.099	20.6	* * * 	* * * 	0.045
04/19/14 08:00 PM	21.6	0.129	16.3	0.096	18.0	* * * 	* * * 	0.045
04/19/14 10:00 PM	7.7	0.126	13.9	0.094	14.2	* * * 	* * * 	0.045
04/20/14 12:00 AM	3.8	0.124	11.8	0.092	11.5	* * * 	* * * 	0.045
04/20/14 02:00 AM	2.8	0.122	10.4	0.092	9.9	* * * 	* * * 	0.045
04/20/14 04:00 AM	4.3	0.121	9.6	0.091	9.1	* * * 	* * * 	0.045
04/20/14 06:00 AM	2.7	0.120	9.0	0.091	8.5	* * * 	* * * 	0.045
04/20/14 08:00 AM	4.9	0.119	8.4	0.090	7.9	* * * 	* * * 	0.045
04/20/14 10:00 AM	12.7	0.119	8.7	0.091	9.6	* * * 	* * * 	0.045
04/20/14 12:00 PM	18.1	0.121	11.2	0.093	15.1	* * * 	* * * 	0.045
04/20/14 02:00 PM	21.0	0.124	14.8	0.095	20.3	* * * 	* * * 	0.045
04/20/14 04:00 PM	23.1	0.127	17.7	0.096	23.0	* * * 	* * * 	0.045
04/20/14 06:00 PM	25.1	0.129	19.1	0.094	22.7	* * * 	* * * 	0.045
04/20/14 08:00 PM	22.9	0.128	18.1	0.091	19.8	* * * 	* * * 	0.046
04/20/14 10:00 PM	7.7	0.125	15.3	0.088	15.5	* * * 	* * * 	0.047
04/21/14 12:00 AM	2.2	0.122	13.0	0.086	12.4	* * * 	* * * 	0.047
04/21/14 02:00 AM	1.2	0.120	11.3	0.086	10.5	* * * 	* * * 	0.047
04/21/14 04:00 AM	0.2	0.118	10.2	0.086	9.3	* * * 	* * * 	0.046
04/21/14 06:00 AM	-1.1	0.117	9.2	0.085	8.1	* * * 	* * * 	0.046
04/21/14 08:00 AM	0.9	0.116	8.4	0.085	7.2	* * * 	* * * 	0.045
04/21/14 10:00 AM	13.9	0.116	8.7	0.086	9.1	* * * 	* * * 	0.046
04/21/14 12:00 PM	19.4	0.117	11.4	0.087	15.4	* * * 	* * * 	0.046
04/21/14 02:00 PM	21.1	0.121	15.0	0.089	20.4	* * * 	* * * 	0.047
04/21/14 04:00 PM	24.0	0.124	17.8	0.089	23.0	* * * 	* * * 	0.047
04/21/14 06:00 PM	23.3	0.125	18.8	0.086	22.3	* * * 	* * * 	0.048
04/21/14 08:00 PM	17.1	0.123	17.4	0.084	19.3	* * * 	* * * 	0.048
04/21/14 10:00 PM	10.4	0.121	15.4	0.082	16.3	* * * 	* * * 	0.048
04/22/14 12:00 AM	9.2	0.119	13.8	0.080	14.2	* * * 	* * * 	0.049
04/22/14 02:00 AM	10.8	0.118	12.9	0.080	13.2	* * * 	* * * 	0.049
04/22/14 04:00 AM	10.5	0.117	12.3	0.079	12.6	* * * 	* * * 	0.049
04/22/14 06:00 AM	9.1	0.116	11.9	0.079	12.2	* * * 	* * * 	0.049
04/22/14 08:00 AM	7.8	0.116	11.5	0.078	11.7	* * * 	* * * 	0.049
04/22/14 10:00 AM	13.2	0.116	11.5	0.078	12.0	* * * 	* * * 	0.049
04/22/14 12:00 PM	21.1	0.117	13.6	0.080	16.7	* * * 	* * * 	0.049
04/22/14 02:00 PM	21.8	0.119	16.4	0.081	20.2	* * * 	* * * 	0.049
04/22/14 04:00 PM	17.9	0.119	16.1	0.079	18.4	* * * 	* * * 	0.049
04/22/14 06:00 PM	12.5	0.117	15.1	0.078	16.4	* * * 	* * * 	0.049
04/22/14 08:00 PM	8.3	0.116	13.9	0.076	14.5	* * * 	* * * 	0.049
04/22/14 10:00 PM	4.4	0.115	12.7	0.075	12.6	* * * 	* * * 	0.049
04/23/14 12:00 AM	2.7	0.114	11.6	0.075	11.0	* * * 	* * * 	0.049
04/23/14 02:00 AM	2.2	0.113	10.7	0.075	9.8	* * * 	* * * 	0.049
04/23/14 04:00 AM	-0.2	0.112	9.3	0.076	7.9	* * * 	* * * 	0.049
04/23/14 06:00 AM	-2.7	0.111	8.2	0.077	6.8	* * * 	* * * 	0.049
04/23/14 08:00 AM	-3.2	0.111	7.7	0.077	6.4	* * * 	* * * 	0.049
04/23/14 10:00 AM	4.4	0.110	7.4	0.079	7.1	* * * 	* * * 	0.049
04/23/14 12:00 PM	5.3	0.111	7.2	0.084	13.5	* * * 	* * * 	0.049
04/23/14 02:00 PM	9.1	0.114	9.9	0.087	17.4	* * * 	* * * 	0.048
04/23/14 04:00 PM	11.2	0.117	12.9	0.088	17.3	* * * 	* * * 	0.048
04/23/14 06:00 PM	11.1	0.118	13.0	0.087	15.6	* * * 	* * * 	0.049
04/23/14 08:00 PM	9.8	0.118	12.0	0.086	13.2	* * * 	* * * 	0.049
04/23/14 10:00 PM	2.5	0.117	10.0	0.085	10.0	* * * 	* * * 	0.048
04/24/14 12:00 AM	0.2	0.115	8.2	0.085	7.7	* * * 	* * * 	0.048
04/24/14 02:00 AM	-3.1	0.114	6.8	0.084	5.8	* * * 	* * * 	0.048
04/24/14 04:00 AM	-3.2	0.114	5.9	0.084	4.6	* * * 	* * * 	0.047
04/24/14 06:00 AM	-3.4	0.113	5.3	0.084	3.8	* * * 	* * * 	0.047
04/24/14 08:00 AM	-1.7	0.113	4.8	0.085	3.4	* * * 	* * * 	0.047
04/24/14 10:00 AM	2.6	0.113	4.7	0.085	3.9	* * * 	* * * 	0.047
04/24/14 12:00 PM	7.4	0.114	5.9	0.086	6.6	* * * 	* * * 	0.047
04/24/14 02:00 PM	6.9	0.116	7.4	0.087	8.5	* * * 	* * * 	0.046
04/24/14 04:00 PM	8.8	0.117	8.0	0.087	9.0	* * * 	* * * 	0.046
04/24/14 06:00 PM	8.9	0.118	8.4	0.087	9.2	* * * 	* * * 	0.046
04/24/14 08:00 PM	9.6	0.118	8.2	0.087	8.6	* * * 	* * * 	0.047
04/24/14 10:00 PM	4.2	0.119	7.8	0.087	7.5	* * * 	* * * 	0.047
04/25/14 12:00 AM	2.6	0.118	6.9	0.086	6.1	* * * 	* * * 	0.046
04/25/14 02:00 AM	2.1	0.118	6.3	0.086	5.5	* * * 	* * * 	0.046
04/25/14 04:00 AM	2.0	0.117	5.7	0.086	4.9	* * * 	* * * 	0.046
04/25/14 06:00 AM	2.5	0.118	5.6	0.087	5.0	* * * 	* * * 	0.045
04/25/14 08:00 AM	3.1	0.118	5.6	0.087	5.1	* * * 	* * * 	0.045
04/25/14 10:00 AM	5.0	0.118	6.0	0.087	5.9	* * * 	* * * 	0.046
04/25/14 12:00 PM	9.1	0.120	7.2	0.088	8.0	* * * 	* * * 	0.046
04/25/14 02:00 PM	9.5	0.122	8.9	0.090	10.3	* * * 	* * * 	0.046
04/25/14 04:00 PM	12.5	0.125	10.8	0.092	12.5	* * * 	* * * 	0.046
04/25/14 06:00 PM	9.5	0.126	11.5	0.093	12.4	* * * 	* * * 	0.046
04/25/14 08:00 PM	5.5	0.126	10.1	0.093	9.8	* * * 	* * * 	0.047
04/25/14 10:00 PM	3.8	0.131	8.9	0.127	8.1	* * * 	* * * 	0.047
04/26/14 12:00 AM	3.6	0.145	8.0	0.154	7.1	* * * 	* * * 	0.047
04/26/14 02:00 AM	4.3	0.159	7.5	0.161	6.6	* * * 	* * * 	0.047
04/26/14 04:00 AM	3.1	0.171	7.1	0.172	6.3	* * * 	* * * 	0.046
04/26/14 06:00 AM	3.0	0.176	6.7	0.174	5.9	* * * 	* * * 	0.046
04/26/14 08:00 AM	3.2	0.177	6.5	0.172	5.7	* * * 	* * * 	0.045
04/26/14 10:00 AM	4.8	0.178	6.6	0.172	6.2	* * * 	* * * 	0.045
04/26/14 12:00 PM	6.3	0.178	7.6	0.172	8.0	* * * 	* * * 	0.045
04/26/14 02:00 PM	8.0	0.179	8.9	0.173	10.0	* * * 	* * * 	0.045
04/26/14 04:00 PM	6.7	0.181	9.7	0.175	10.7	* * * 	* * * 	0.045
04/26/14 06:00 PM	6.3	0.184	10.1	0.178	11.0	* * * 	* * * 	0.046
04/26/14 08:00 PM	4.9	0.188	9.7	0.180	9.9	* * * 	* * * 	0.046
04/26/14 10:00 PM	3.4	0.187	8.8	0.178	8.6	* * * 	* * * 	0.046
04/27/14 12:00 AM	3.1	0.186	7.8	0.175	7.2	* * * 	* * * 	0.046
04/27/14 02:00 AM	2.9	0.184	7.0	0.173	6.2	* * * 	* * * 	0.046
04/27/14 04:00 AM	1.7	0.183	6.3	0.171	5.4	* * * 	* * * 	0.046
04/27/14 06:00 AM	0.7	0.182	5.8	0.170	4.8	* * * 	* * * 	0.045
04/27/14 08:00 AM	1.7	0.181	5.1	0.168	3.8	* * * 	* * * 	0.045
04/27/14 10:00 AM	10.9	0.180	5.4	0.169	5.9	* * * 	* * * 	0.045
04/27/14 12:00 PM	10.4	0.181	7.8	0.171	11.3	* * * 	* * * 	0.045
04/27/14 02:00 PM	10.1	0.181	9.7	0.170	12.7	* * * 	* * * 	0.045
04/27/14 04:00 PM	10.2	0.181	11.0	0.168	13.4	* * * 	* * * 	0.046
04/27/14 06:00 PM	12.2	0.181	12.2	0.167	13.8	* * * 	* * * 	0.046
04/27/14 08:00 PM	4.6	0.179	10.8	0.163	10.6	* * * 	* * * 	0.047
04/27/14 10:00 PM	1.3	0.177	8.7	0.160	8.0	* * * 	* * * 	0.047
04/28/14 12:00 AM	-0.8	0.175	7.1	0.158	6.0	* * * 	* * * 	0.047
04/28/14 02:00 AM	-2.9	0.174	5.9	0.156	4.5	* * * 	* * * 	0.047
04/28/14 04:00 AM	-2.9	0.172	5.2	0.154	3.7	* * * 	* * * 	0.047
04/28/14 06:00 AM	-5.1	0.172	4.6	0.152	3.1	* * * 	* * * 	0.046
04/28/14 08:00 AM	-1.7	0.170	4.1	0.151	2.7	* * * 	* * * 	0.045
04/28/14 10:00 AM	5.2	0.170	3.9	0.151	3.0	* * * 	* * * 	0.045
04/28/14 12:00 PM	6.4	0.171	4.9	0.154	7.3	* * * 	* * * 	0.045
04/28/14 02:00 PM	8.1	0.172	7.4	0.157	11.1	* * * 	* * * 	0.045
04/28/14 04:00 PM	8.0	0.173	8.8	0.156	12.0	* * * 	* * * 	0.045
04/28/14 06:00 PM	8.6	0.172	9.4	0.155	11.7	* * * 	* * * 	0.045
04/28/14 08:00 PM	8.2	0.172	8.9	0.152	9.9	* * * 	* * * 	0.046
04/28/14 10:00 PM	1.5	0.170	7.4	0.150	7.3	* * * 	* * * 	0.045
04/29/14 12:00 AM	-0.6	0.168	6.0	0.147	5.3	* * * 	* * * 	0.045
04/29/14 02:00 AM	-2.4	0.168	5.0	0.146	4.0	* * * 	* * * 	0.045
04/29/14 04:00 AM	-2.8	0.167	4.3	0.145	3.2	* * * 	* * * 	0.045
04/29/14 06:00 AM	-0.9	0.166	3.8	0.143	2.6	* * * 	* * * 	0.045
04/29/14 08:00 AM	-0.0	0.165	3.5	0.142	2.2	* * * 	* * * 	0.045
04/29/14 10:00 AM	6.4	0.165	3.4	0.142	2.9	* * * 	* * * 	0.045
04/29/14 12:00 PM	8.6	0.166	5.2	0.146	8.8	* * * 	* * * 	0.045
04/29/14 02:00 PM	11.7	0.168	8.4	0.150	13.7	* * * 	* * * 	0.045
04/29/14 04:00 PM	13.1	0.170	11.3	0.152	16.3	* * * 	* * * 	0.045
04/29/14 06:00 PM	13.7	0.170	12.5	0.151	15.6	* * * 	* * * 	0.045
04/29/14 08:00 PM	9.8	0.169	11.5	0.148	12.7	* * * 	* * * 	0.046
04/29/14 10:00 PM	1.4	0.167	9.4	0.145	9.5	* * * 	* * * 	0.046
04/30/14 12:00 AM	-1.5	0.165	7.7	0.142	7.1	* * * 	* * * 	0.046
04/30/14 02:00 AM	-0.1	0.164	6.4	0.140	5.6	* * * 	* * * 	0.047
04/30/14 04:00 AM	0.9	0.163	5.5	0.139	4.6	* * * 	* * * 	0.046
04/30/14 06:00 AM	-1.6	0.162	4.8	0.138	3.7	* * * 	* * * 	0.046
04/30/14 08:00 AM	3.4	0.161	4.2	0.137	3.1	* * * 	* * * 	0.045
04/30/14 10:00 AM	13.9	0.161	4.9	0.138	6.0	* * * 	* * * 	0.045
04/30/14 12:00 PM	14.4	0.163	7.4	0.142	12.1	* * * 	* * * 	0.045
04/30/14 02:00 PM	17.2	0.166	11.0	0.147	17.3	* * * 	* * * 	0.045
04/30/14 04:00 PM	18.7	0.167	13.7	0.149	19.9	* * * 	* * * 	0.046
04/30/14 06:00 PM	20.5	0.168	14.9	0.148	19.3	* * * 	* * * 	0.047
04/30/14 08:00 PM	19.2	0.167	14.2	0.145	16.5	* * * 	* * * 	0.047
04/30/14 10:00 PM	6.7	0.164	12.0	0.141	12.9	* * * 	* * * 	0.047
05/01/14 12:00 AM	3.6	0.162	10.0	0.139	10.3	* * * 	* * * 	0.048
05/01/14 02:00 AM	2.2	0.161	8.6	0.137	8.5	* * * 	* * * 	0.048
05/01/14 04:00 AM	1.5	0.159	7.6	0.136	7.3	* * * 	* * * 	0.048
05/01/14 06:00 AM	0.4	0.159	6.8	0.134	6.3	* * * 	* * * 	0.047
05/01/14 08:00 AM	4.4	0.158	6.1	0.133	5.6	* * * 	* * * 	0.047
05/01/14 10:00 AM	18.6	0.158	6.9	0.134	8.5	* * * 	* * * 	0.047
05/01/14 12:00 PM	18.3	0.159	9.7	0.139	14.8	* * * 	* * * 	0.047
05/01/14 02:00 PM	21.8	0.162	13.6	0.143	19.9	* * * 	* * * 	0.047
05/01/14 04:00 PM	24.8	0.165	16.9	0.146	22.8	* * * 	* * * 	0.048
05/01/14 06:00 PM	27.3	0.166	18.4	0.145	22.4	* * * 	* * * 	0.049
05/01/14 08:00 PM	22.2	0.164	17.4	0.142	19.5	* * * 	* * * 	0.049
05/01/14 10:00 PM	11.1	0.162	15.0	0.139	16.1	* * * 	* * * 	0.049
05/02/14 12:00 AM	7.0	0.159	13.1	0.136	13.6	* * * 	* * * 	0.050
05/02/14 02:00 AM	5.4	0.158	11.6	0.134	11.7	* * * 	* * * 	0.050
05/02/14 04:00 AM	4.7	0.156	10.5	0.133	10.5	* * * 	* * * 	0.050
05/02/14 06:00 AM	4.0	0.155	9.7	0.131	9.5	* * * 	* * * 	0.050
05/02/14 08:00 AM	5.1	0.154	9.0	0.130	8.8	* * * 	* * * 	0.049
05/02/14 10:00 AM	17.4	0.154	9.6	0.131	10.8	* * * 	* * * 	0.050
05/02/14 12:00 PM	22.8	0.156	12.4	0.135	16.4	* * * 	* * * 	0.049
05/02/14 02:00 PM	25.5	0.159	16.2	0.139	21.5	* * * 	* * * 	0.049
05/02/14 04:00 PM	27.6	0.161	19.1	0.142	24.0	* * * 	* * * 	0.050
05/02/14 06:00 PM	28.4	0.161	20.1	0.141	23.4	* * * 	* * * 	0.050
05/02/14 08:00 PM	24.3	0.160	19.2	0.139	21.0	* * * 	* * * 	0.051
05/02/14 10:00 PM	11.2	0.157	16.7	0.135	17.4	* * * 	* * * 	0.052
05/03/14 12:00 AM	10.2	0.155	14.7	0.132	15.0	* * * 	* * * 	0.052
05/03/14 02:00 AM	9.2	0.154	13.5	0.131	13.8	* * * 	* * * 	0.052
05/03/14 04:00 AM	6.7	0.152	12.5	0.129	12.6	* * * 	* * * 	0.052
05/03/14 06:00 AM	5.3	0.151	11.6	0.128	11.5	* * * 	* * * 	0.052
05/03/14 08:00 AM	8.3	0.150	10.7	0.126	10.5	* * * 	* * * 	0.052
05/03/14 10:00 AM	21.8	0.150	11.3	0.127	12.6	* * * 	* * * 	0.052
05/03/14 12:00 PM	23.7	0.151	13.7	0.131	17.8	* * * 	* * * 	0.052
05/03/14 02:00 PM	25.5	0.154	16.8	0.135	21.7	* * * 	* * * 	0.052
05/03/14 04:00 PM	25.6	0.154	18.4	0.136	22.6	* * * 	* * * 	0.052
05/03/14 06:00 PM	23.5	0.154	18.4	0.134	21.5	* * * 	* * * 	0.052
05/03/14 08:00 PM	21.6	0.152	17.3	0.132	19.3	* * * 	* * * 	0.054
05/03/14 10:00 PM	12.5	0.150	15.7	0.129	17.0	* * * 	* * * 	0.054
05/04/14 12:00 AM	9.3	0.148	14.2	0.127	15.0	* * * 	* * * 	0.054
05/04/14 02:00 AM	9.2	0.147	13.2	0.125	13.8	* * * 	* * * 	0.054
05/04/14 04:00 AM	8.4	0.145	12.5	0.124	12.9	* * * 	* * * 	0.054
05/04/14 06:00 AM	6.2	0.145	11.7	0.123	11.9	* * * 	* * * 	0.054
05/04/14 08:00 AM	6.9	0.144	11.1	0.122	11.3	* * * 	* * * 	0.053
05/04/14 10:00 AM	11.8	0.143	11.2	0.122	11.8	* * * 	* * * 	0.053
05/04/14 12:00 PM	18.6	0.144	12.5	0.123	14.1	* * * 	* * * 	0.053
05/04/14 02:00 PM	21.7	0.145	15.1	0.126	18.3	* * * 	* * * 	0.053
05/04/14 04:00 PM	21.8	0.146	16.3	0.127	19.2	* * * 	* * * 	0.054
05/04/14 06:00 PM	21.9	0.146	16.9	0.127	19.4	* * * 	* * * 	0.054
05/04/14 08:00 PM	19.7	0.145	16.4	0.125	17.9	* * * 	* * * 	0.054
05/04/14 10:00 PM	12.9	0.143	14.9	0.123	15.6	* * * 	* * * 	0.054
05/05/14 12:00 AM	6.0	0.141	13.4	0.121	13.7	* * * 	* * * 	0.054
05/05/14 02:00 AM	5.5	0.140	12.3	0.120	12.2	* * * 	* * * 	0.054
05/05/14 04:00 AM	4.0	0.139	11.3	0.118	11.1	* * * 	* * * 	0.054
05/05/14 06:00 AM	3.7	0.137	10.6	0.117	10.3	* * * 	* * * 	0.054
05/05/14 08:00 AM	4.7	0.136	10.0	0.117	9.7	* * * 	* * * 	0.054
05/05/14 10:00 AM	10.5	0.136	10.3	0.116	10.5	* * * 	* * * 	0.054
05/05/14 12:00 PM	14.4	0.137	11.4	0.117	12.4	* * * 	* * * 	0.054
05/05/14 02:00 PM	16.8	0.138	13.0	0.119	14.9	* * * 	* * * 	0.054
05/05/14 04:00 PM	17.5	0.139	14.2	0.120	16.3	* * * 	* * * 	0.054
05/05/14 06:00 PM	17.1	0.139	14.4	0.119	16.0	* * * 	* * * 	0.054
05/05/14 08:00 PM	14.8	0.138	14.0	0.118	15.3	* * * 	* * * 	0.054
05/05/14 10:00 PM	9.2	0.136	13.0	0.117	13.6	* * * 	* * * 	0.054
05/06/14 12:00 AM	6.5	0.135	11.9	0.116	11.9	* * * 	* * * 	0.054
05/06/14 02:00 AM	6.6	0.134	11.0	0.115	11.0	* * * 	* * * 	0.054
05/06/14 04:00 AM	5.3	0.133	10.5	0.114	10.3	* * * 	* * * 	0.054
05/06/14 06:00 AM	5.3	0.133	10.0	0.113	9.7	* * * 	* * * 	0.054
05/06/14 08:00 AM	5.6	0.132	9.6	0.112	9.3	* * * 	* * * 	0.054
05/06/14 10:00 AM	6.7	0.131	9.6	0.112	9.6	* * * 	* * * 	0.054
05/06/14 12:00 PM	5.4	0.131	9.7	0.112	9.7	* * * 	* * * 	0.054
05/06/14 02:00 PM	7.1	0.131	9.7	0.112	10.1	* * * 	* * * 	0.054
05/06/14 04:00 PM	10.6	0.132	11.0	0.113	12.6	* * * 	* * * 	0.054
05/06/14 06:00 PM	10.8	0.133	12.6	0.114	14.2	* * * 	* * * 	0.053
05/06/14 08:00 PM	6.7	0.133	11.9	0.113	12.6	* * * 	* * * 	0.053
05/06/14 10:00 PM	4.5	0.131	10.6	0.111	10.6	* * * 	* * * 	0.054
05/07/14 12:00 AM	3.9	0.130	9.6	0.110	9.3	* * * 	* * * 	0.054
05/07/14 02:00 AM	2.9	0.129	8.9	0.110	8.6	* * * 	* * * 	0.053
05/07/14 04:00 AM	2.5	0.128	8.3	0.109	8.0	* * * 	* * * 	0.053
05/07/14 06:00 AM	1.8	0.128	7.9	0.108	7.4	* * * 	* * * 	0.052
05/07/14 08:00 AM	1.8	0.127	7.4	0.108	6.9	* * * 	* * * 	0.052
05/07/14 10:00 AM	2.7	0.126	7.2	0.107	7.1	* * * 	* * * 	0.052
