Measurement Time	Port 1 ECT/RT-1 Temperature °C Temp	Port 2 EC-5 Soil Moisture m³/m³ VWC	Port 3 EC-5 Soil Moisture m³/m³ VWC	Port 4 EC-5 Soil Moisture m³/m³ VWC	Port 5 EC-5 Soil Moisture m³/m³ VWC
11/04/15 08:00 PM	* * * 	* * * 	* * * 	* * * 	* * * 
11/04/15 10:00 PM	* * * 	* * * 	* * * 	* * * 	* * * 
11/05/15 12:00 AM	* * * 	* * * 	* * * 	* * * 	* * * 
11/05/15 02:00 AM	* * * 	* * * 	* * * 	* * * 	* * * 
11/05/15 04:00 AM	* * * 	* * * 	* * * 	* * * 	* * * 
11/05/15 06:00 AM	* * * 	* * * 	* * * 	* * * 	* * * 
11/05/15 08:00 AM	* * * 	* * * 	* * * 	* * * 	* * * 
11/05/15 10:00 AM	* * * 	* * * 	* * * 	* * * 	* * * 
11/05/15 12:00 PM	* * * 	* * * 	* * * 	* * * 	* * * 
11/05/15 02:00 PM	* * * 	* * * 	* * * 	* * * 	* * * 
11/05/15 04:00 PM	-4.1	0.033	-0.008	0.049	* * * 
11/05/15 06:00 PM	-0.9	0.127	0.075	0.157	* * * 
11/05/15 08:00 PM	-1.6	0.128	0.076	0.156	* * * 
11/05/15 10:00 PM	-1.9	0.129	0.076	0.156	* * * 
11/06/15 12:00 AM	-2.9	0.130	0.077	0.155	* * * 
11/06/15 02:00 AM	-4.3	0.131	0.077	0.153	* * * 
11/06/15 04:00 AM	-8.1	0.132	0.077	0.151	* * * 
11/06/15 06:00 AM	-8.2	0.133	0.078	0.147	* * * 
11/06/15 08:00 AM	-6.5	0.134	0.079	0.143	* * * 
11/06/15 10:00 AM	0.4	0.134	0.081	0.140	* * * 
11/06/15 12:00 PM	3.5	0.132	0.082	0.141	* * * 
11/06/15 02:00 PM	5.3	0.131	0.082	0.156	* * * 
11/06/15 04:00 PM	5.5	0.132	0.082	0.157	* * * 
11/06/15 06:00 PM	-0.8	0.133	0.083	0.155	* * * 
11/06/15 08:00 PM	-5.3	0.134	0.083	0.151	* * * 
11/06/15 10:00 PM	-6.6	0.134	0.085	0.142	* * * 
11/07/15 12:00 AM	-7.1	0.135	0.086	0.134	* * * 
11/07/15 02:00 AM	-7.6	0.135	0.087	0.125	* * * 
11/07/15 04:00 AM	-7.5	0.134	0.088	0.117	* * * 
11/07/15 06:00 AM	-7.3	0.134	0.088	0.112	* * * 
11/07/15 08:00 AM	-5.5	0.134	0.089	0.108	* * * 
11/07/15 10:00 AM	-2.0	0.134	0.089	0.106	* * * 
11/07/15 12:00 PM	-0.1	0.133	0.090	0.108	* * * 
11/07/15 02:00 PM	3.1	0.133	0.090	0.111	* * * 
11/07/15 04:00 PM	5.3	0.133	0.090	0.114	* * * 
11/07/15 06:00 PM	0.1	0.132	0.090	0.119	* * * 
11/07/15 08:00 PM	-3.9	0.132	0.091	0.119	* * * 
11/07/15 10:00 PM	-4.0	0.132	0.091	0.116	* * * 
11/08/15 12:00 AM	-4.7	0.132	0.092	0.111	* * * 
11/08/15 02:00 AM	-5.5	0.132	0.092	0.105	* * * 
11/08/15 04:00 AM	-5.8	0.131	0.093	0.101	* * * 
11/08/15 06:00 AM	-5.7	0.131	0.093	0.096	* * * 
11/08/15 08:00 AM	-5.0	0.130	0.094	0.091	* * * 
11/08/15 10:00 AM	2.4	0.130	0.094	0.089	* * * 
11/08/15 12:00 PM	6.8	0.130	0.095	0.094	* * * 
11/08/15 02:00 PM	8.5	0.130	0.094	0.104	* * * 
11/08/15 04:00 PM	8.3	0.130	0.094	0.114	* * * 
11/08/15 06:00 PM	2.2	0.130	0.094	0.115	* * * 
11/08/15 08:00 PM	-2.4	0.130	0.095	0.113	* * * 
11/08/15 10:00 PM	-2.6	0.129	0.095	0.111	* * * 
11/09/15 12:00 AM	-1.8	0.129	0.096	0.109	* * * 
11/09/15 02:00 AM	-1.6	0.129	0.096	0.107	* * * 
11/09/15 04:00 AM	-1.7	0.129	0.097	0.105	* * * 
11/09/15 06:00 AM	-1.1	0.129	0.097	0.104	* * * 
11/09/15 08:00 AM	-0.9	0.129	0.097	0.102	* * * 
11/09/15 10:00 AM	3.2	0.129	0.098	0.102	* * * 
11/09/15 12:00 PM	3.8	0.129	0.099	0.101	* * * 
11/09/15 02:00 PM	4.5	0.129	0.099	0.102	* * * 
11/09/15 04:00 PM	5.5	0.128	0.098	0.105	* * * 
11/09/15 06:00 PM	2.2	0.128	0.098	0.109	* * * 
11/09/15 08:00 PM	0.3	0.125	0.096	0.111	* * * 
11/09/15 10:00 PM	-0.2	0.126	0.096	0.113	* * * 
11/10/15 12:00 AM	-0.5	0.127	0.098	0.114	* * * 
11/10/15 02:00 AM	-1.2	0.128	0.099	0.114	* * * 
11/10/15 04:00 AM	-1.7	0.128	0.100	0.114	* * * 
11/10/15 06:00 AM	-1.9	0.128	0.100	0.113	* * * 
11/10/15 08:00 AM	-1.9	0.128	0.100	0.112	* * * 
11/10/15 10:00 AM	-1.3	0.129	0.100	0.112	* * * 
11/10/15 12:00 PM	-0.7	0.128	0.100	0.113	* * * 
11/10/15 02:00 PM	0.3	0.127	0.100	0.115	* * * 
11/10/15 04:00 PM	3.1	0.127	0.100	0.116	* * * 
11/10/15 06:00 PM	-0.8	0.128	0.101	0.114	* * * 
11/10/15 08:00 PM	-4.7	0.129	0.101	0.112	* * * 
11/10/15 10:00 PM	-5.6	0.130	0.101	0.111	* * * 
11/11/15 12:00 AM	-6.8	0.130	0.102	0.108	* * * 
11/11/15 02:00 AM	-6.8	0.130	0.102	0.105	* * * 
11/11/15 04:00 AM	-7.8	0.129	0.103	0.101	* * * 
11/11/15 06:00 AM	-9.5	0.129	0.103	0.096	* * * 
11/11/15 08:00 AM	-9.4	0.129	0.103	0.089	* * * 
11/11/15 10:00 AM	-5.0	0.129	0.103	0.084	* * * 
11/11/15 12:00 PM	-3.2	0.129	0.103	0.086	* * * 
11/11/15 02:00 PM	-1.5	0.129	0.103	0.089	* * * 
11/11/15 04:00 PM	-0.7	0.129	0.104	0.094	* * * 
11/11/15 06:00 PM	-2.9	0.129	0.104	0.096	* * * 
11/11/15 08:00 PM	-4.3	0.129	0.103	0.097	* * * 
