Measurement Time	Port 1 ECT/RT-1 Temperature °C Temp	Port 2 5TM Moisture/Temp m³/m³ VWC	Port 2 5TM Moisture/Temp °C Temp	Port 3 5TM Moisture/Temp m³/m³ VWC	Port 3 5TM Moisture/Temp °C Temp	Port 4 5TM Moisture/Temp m³/m³ VWC	Port 4 5TM Moisture/Temp °C Temp	Port 5 EC-5 Soil Moisture m³/m³ VWC
09/20/14 06:00 PM	31.7	0.087	27.1	0.061	29.4	* * * 	* * * 	0.059
09/20/14 08:00 PM	23.3	0.085	25.2	0.058	26.1	* * * 	* * * 	0.059
09/20/14 10:00 PM	14.2	0.081	22.1	0.055	21.7	* * * 	* * * 	0.060
09/21/14 12:00 AM	13.4	0.079	20.1	0.053	19.3	* * * 	* * * 	0.060
09/21/14 02:00 AM	12.7	0.078	18.8	0.052	18.0	* * * 	* * * 	0.060
09/21/14 04:00 AM	12.3	0.077	17.8	0.052	16.9	* * * 	* * * 	0.060
09/21/14 06:00 AM	12.3	0.076	17.0	0.052	16.2	* * * 	* * * 	0.060
09/21/14 08:00 AM	12.6	0.076	16.5	0.051	15.7	* * * 	* * * 	0.059
09/21/14 10:00 AM	18.7	0.076	16.8	0.052	16.9	* * * 	* * * 	0.059
09/21/14 12:00 PM	25.2	0.078	19.8	0.055	22.2	* * * 	* * * 	0.059
09/21/14 02:00 PM	30.2	0.080	23.4	0.058	27.0	* * * 	* * * 	0.059
09/21/14 04:00 PM	27.6	0.083	25.2	0.059	28.3	* * * 	* * * 	0.059
09/21/14 06:00 PM	26.2	0.082	24.8	0.057	26.6	* * * 	* * * 	0.059
09/21/14 08:00 PM	20.6	0.079	23.7	0.055	24.6	* * * 	* * * 	0.060
09/21/14 10:00 PM	16.8	0.078	21.8	0.053	21.9	* * * 	* * * 	0.060
09/22/14 12:00 AM	14.1	0.076	20.5	0.052	20.3	* * * 	* * * 	0.060
09/22/14 02:00 AM	12.5	0.076	19.5	0.052	19.0	* * * 	* * * 	0.060
09/22/14 04:00 AM	11.8	0.075	18.7	0.051	18.0	* * * 	* * * 	0.060
09/22/14 06:00 AM	11.3	0.074	17.8	0.051	17.0	* * * 	* * * 	0.060
09/22/14 08:00 AM	10.4	0.074	17.1	0.051	16.1	* * * 	* * * 	0.060
09/22/14 10:00 AM	13.3	0.074	16.9	0.051	16.3	* * * 	* * * 	0.060
09/22/14 12:00 PM	17.0	0.074	18.3	0.053	18.6	* * * 	* * * 	0.060
09/22/14 02:00 PM	20.6	0.076	20.1	0.055	21.3	* * * 	* * * 	0.059
09/22/14 04:00 PM	19.5	0.077	21.3	0.056	22.4	* * * 	* * * 	0.059
09/22/14 06:00 PM	18.1	0.077	21.1	0.056	21.5	* * * 	* * * 	0.059
09/22/14 08:00 PM	15.1	0.076	20.1	0.055	19.8	* * * 	* * * 	0.060
09/22/14 10:00 PM	12.0	0.075	18.5	0.054	17.5	* * * 	* * * 	0.060
09/23/14 12:00 AM	10.9	0.075	17.2	0.054	16.1	* * * 	* * * 	0.059
09/23/14 02:00 AM	9.8	0.074	16.2	0.053	14.9	* * * 	* * * 	0.059
09/23/14 04:00 AM	9.1	0.074	15.4	0.053	14.2	* * * 	* * * 	0.059
09/23/14 06:00 AM	8.1	0.074	14.7	0.053	13.3	* * * 	* * * 	0.059
09/23/14 08:00 AM	7.9	0.073	14.1	0.052	12.7	* * * 	* * * 	0.059
09/23/14 10:00 AM	14.7	0.073	14.4	0.053	13.9	* * * 	* * * 	0.059
09/23/14 12:00 PM	20.1	0.075	17.4	0.056	18.9	* * * 	* * * 	0.059
09/23/14 02:00 PM	24.7	0.078	20.7	0.060	23.9	* * * 	* * * 	0.059
09/23/14 04:00 PM	27.6	0.081	23.5	0.063	26.0	* * * 	* * * 	0.059
09/23/14 06:00 PM	24.0	0.082	24.6	0.063	25.9	* * * 	* * * 	0.059
09/23/14 08:00 PM	18.6	0.080	22.4	0.061	22.5	* * * 	* * * 	0.059
09/23/14 10:00 PM	13.5	0.079	20.0	0.059	19.2	* * * 	* * * 	0.059
09/24/14 12:00 AM	13.5	0.077	18.3	0.057	17.5	* * * 	* * * 	0.059
09/24/14 02:00 AM	12.8	0.077	17.3	0.057	16.5	* * * 	* * * 	0.059
09/24/14 04:00 AM	12.4	0.076	16.7	0.056	15.9	* * * 	* * * 	0.059
09/24/14 06:00 AM	12.1	0.076	16.3	0.056	15.5	* * * 	* * * 	0.059
09/24/14 08:00 AM	11.4	0.076	15.7	0.056	15.0	* * * 	* * * 	0.059
09/24/14 10:00 AM	18.2	0.075	15.8	0.056	15.7	* * * 	* * * 	0.059
09/24/14 12:00 PM	25.1	0.078	19.0	0.060	21.1	* * * 	* * * 	0.059
09/24/14 02:00 PM	29.6	0.080	22.6	0.064	26.3	* * * 	* * * 	0.059
09/24/14 04:00 PM	31.8	0.085	25.4	0.065	27.9	* * * 	* * * 	0.059
09/24/14 06:00 PM	31.5	0.086	26.4	0.065	28.3	* * * 	* * * 	0.059
09/24/14 08:00 PM	23.1	0.083	24.4	0.062	25.0	* * * 	* * * 	0.059
09/24/14 10:00 PM	13.5	0.080	21.4	0.058	20.9	* * * 	* * * 	0.060
09/25/14 12:00 AM	12.3	0.078	19.2	0.056	18.3	* * * 	* * * 	0.060
09/25/14 02:00 AM	11.7	0.077	17.7	0.055	16.8	* * * 	* * * 	0.060
09/25/14 04:00 AM	11.2	0.076	16.8	0.054	15.9	* * * 	* * * 	0.060
09/25/14 06:00 AM	10.5	0.075	16.0	0.054	15.1	* * * 	* * * 	0.059
09/25/14 08:00 AM	9.9	0.075	15.4	0.053	14.5	* * * 	* * * 	0.059
09/25/14 10:00 AM	20.4	0.075	15.7	0.054	15.8	* * * 	* * * 	0.059
09/25/14 12:00 PM	26.8	0.077	19.2	0.058	21.8	* * * 	* * * 	0.059
09/25/14 02:00 PM	30.7	0.080	22.8	0.061	26.9	* * * 	* * * 	0.059
09/25/14 04:00 PM	31.9	0.083	25.4	0.062	28.2	* * * 	* * * 	0.059
09/25/14 06:00 PM	31.1	0.084	26.0	0.061	28.2	* * * 	* * * 	0.059
09/25/14 08:00 PM	23.3	0.081	24.1	0.057	25.0	* * * 	* * * 	0.060
09/25/14 10:00 PM	12.6	0.078	21.2	0.054	20.9	* * * 	* * * 	0.060
09/26/14 12:00 AM	15.0	0.076	19.1	0.052	18.6	* * * 	* * * 	0.060
09/26/14 02:00 AM	13.2	0.075	18.2	0.052	17.8	* * * 	* * * 	0.060
09/26/14 04:00 AM	10.1	0.074	17.1	0.051	16.3	* * * 	* * * 	0.060
09/26/14 06:00 AM	8.5	0.073	16.3	0.050	15.6	* * * 	* * * 	0.060
09/26/14 08:00 AM	7.0	0.073	15.5	0.050	14.5	* * * 	* * * 	0.059
09/26/14 10:00 AM	12.7	0.072	15.5	0.050	15.2	* * * 	* * * 	0.059
09/26/14 12:00 PM	18.4	0.074	17.6	0.052	18.9	* * * 	* * * 	0.059
09/26/14 02:00 PM	25.2	0.076	21.1	0.056	23.9	* * * 	* * * 	0.059
09/26/14 04:00 PM	26.7	0.079	24.6	0.057	26.7	* * * 	* * * 	0.059
09/26/14 06:00 PM	27.7	0.080	25.6	0.057	27.6	* * * 	* * * 	0.059
09/26/14 08:00 PM	18.5	0.077	23.9	0.054	24.3	* * * 	* * * 	0.059
09/26/14 10:00 PM	11.9	0.075	21.1	0.052	20.6	* * * 	* * * 	0.060
09/27/14 12:00 AM	11.7	0.074	18.9	0.052	18.1	* * * 	* * * 	0.060
09/27/14 02:00 AM	11.4	0.074	17.1	0.055	16.0	* * * 	* * * 	0.060
09/27/14 04:00 AM	11.5	0.074	16.2	0.058	15.1	* * * 	* * * 	0.060
09/27/14 06:00 AM	11.8	0.075	15.6	0.068	14.7	* * * 	* * * 	0.060
09/27/14 08:00 AM	11.7	0.079	15.1	0.132	14.3	* * * 	* * * 	0.059
09/27/14 10:00 AM	11.9	0.087	14.9	0.156	14.3	* * * 	* * * 	0.059
09/27/14 12:00 PM	13.0	0.094	15.2	0.162	14.8	* * * 	* * * 	0.059
09/27/14 02:00 PM	14.6	0.103	16.6	0.165	16.3	* * * 	* * * 	0.059
09/27/14 04:00 PM	15.8	0.109	17.6	0.165	17.2	* * * 	* * * 	0.059
09/27/14 06:00 PM	14.5	0.113	17.5	0.163	16.9	* * * 	* * * 	0.058
09/27/14 08:00 PM	12.7	0.116	16.8	0.165	16.1	* * * 	* * * 	0.058
09/27/14 10:00 PM	11.9	0.118	15.9	0.166	15.1	* * * 	* * * 	0.058
09/28/14 12:00 AM	11.5	0.119	15.2	0.165	14.4	* * * 	* * * 	0.058
09/28/14 02:00 AM	10.8	0.121	14.7	0.166	13.9	* * * 	* * * 	0.058
09/28/14 04:00 AM	10.9	0.123	14.1	0.167	13.3	* * * 	* * * 	0.057
09/28/14 06:00 AM	10.5	0.124	13.8	0.166	12.9	* * * 	* * * 	0.057
09/28/14 08:00 AM	10.2	0.129	13.4	0.175	12.6	* * * 	* * * 	0.057
09/28/14 10:00 AM	10.7	0.139	13.2	0.184	12.5	* * * 	* * * 	0.057
09/28/14 12:00 PM	12.7	0.149	13.7	0.188	13.4	* * * 	* * * 	0.056
09/28/14 02:00 PM	14.3	0.156	15.3	0.185	15.3	* * * 	* * * 	0.056
09/28/14 04:00 PM	13.1	0.159	15.6	0.181	15.4	* * * 	* * * 	0.056
09/28/14 06:00 PM	10.0	0.162	14.8	0.184	14.2	* * * 	* * * 	0.055
09/28/14 08:00 PM	8.5	0.193	13.5	0.223	12.7	* * * 	* * * 	0.055
09/28/14 10:00 PM	6.9	0.206	12.8	0.215	12.0	* * * 	* * * 	0.055
09/29/14 12:00 AM	5.2	0.204	11.8	0.205	10.7	* * * 	* * * 	0.055
09/29/14 02:00 AM	4.5	0.202	10.8	0.199	9.6	* * * 	* * * 	0.054
09/29/14 04:00 AM	4.8	0.200	10.2	0.194	9.0	* * * 	* * * 	0.054
09/29/14 06:00 AM	5.1	0.198	9.8	0.192	8.8	* * * 	* * * 	0.054
09/29/14 08:00 AM	4.6	0.197	9.6	0.189	8.6	* * * 	* * * 	0.054
09/29/14 10:00 AM	6.9	0.196	9.4	0.188	8.7	* * * 	* * * 	0.053
09/29/14 12:00 PM	11.8	0.197	11.5	0.188	12.2	* * * 	* * * 	0.053
09/29/14 02:00 PM	14.3	0.197	14.2	0.187	15.0	* * * 	* * * 	0.054
09/29/14 04:00 PM	14.0	0.196	15.3	0.184	15.8	* * * 	* * * 	0.054
09/29/14 06:00 PM	12.0	0.196	14.9	0.184	14.7	* * * 	* * * 	0.054
09/29/14 08:00 PM	9.8	0.195	13.9	0.182	13.2	* * * 	* * * 	0.054
09/29/14 10:00 PM	5.9	0.193	12.6	0.179	11.6	* * * 	* * * 	0.054
09/30/14 12:00 AM	6.2	0.192	11.5	0.177	10.6	* * * 	* * * 	0.054
09/30/14 02:00 AM	7.2	0.191	11.3	0.176	10.6	* * * 	* * * 	0.054
09/30/14 04:00 AM	6.6	0.191	11.1	0.175	10.3	* * * 	* * * 	0.054
09/30/14 06:00 AM	6.5	0.190	10.9	0.175	10.2	* * * 	* * * 	0.053
09/30/14 08:00 AM	6.2	0.189	10.7	0.174	9.8	* * * 	* * * 	0.053
09/30/14 10:00 AM	7.2	0.189	10.6	0.174	10.0	* * * 	* * * 	0.052
09/30/14 12:00 PM	8.7	0.189	11.1	0.174	10.8	* * * 	* * * 	0.052
09/30/14 02:00 PM	11.6	0.190	12.7	0.176	13.1	* * * 	* * * 	0.052
09/30/14 04:00 PM	15.0	0.191	14.8	0.177	15.6	* * * 	* * * 	0.052
09/30/14 06:00 PM	12.9	0.191	15.5	0.175	15.5	* * * 	* * * 	0.053
09/30/14 08:00 PM	8.3	0.189	13.8	0.172	12.9	* * * 	* * * 	0.053
09/30/14 10:00 PM	6.4	0.189	12.4	0.172	11.3	* * * 	* * * 	0.053
10/01/14 12:00 AM	5.9	0.188	11.3	0.171	10.2	* * * 	* * * 	0.054
10/01/14 02:00 AM	4.8	0.187	10.3	0.170	9.1	* * * 	* * * 	0.053
10/01/14 04:00 AM	3.6	0.186	9.4	0.168	8.1	* * * 	* * * 	0.052
10/01/14 06:00 AM	2.6	0.185	8.6	0.167	7.2	* * * 	* * * 	0.052
10/01/14 08:00 AM	1.4	0.184	7.6	0.166	6.1	* * * 	* * * 	0.052
10/01/14 10:00 AM	6.5	0.183	7.5	0.166	6.8	* * * 	* * * 	0.052
10/01/14 12:00 PM	9.5	0.184	8.9	0.167	9.6	* * * 	* * * 	0.052
10/01/14 02:00 PM	11.7	0.185	11.1	0.168	12.1	* * * 	* * * 	0.052
10/01/14 04:00 PM	14.0	0.185	12.6	0.167	13.6	* * * 	* * * 	0.052
10/01/14 06:00 PM	14.5	0.185	13.9	0.166	14.4	* * * 	* * * 	0.052
10/01/14 08:00 PM	8.5	0.183	12.5	0.163	11.8	* * * 	* * * 	0.052
10/01/14 10:00 PM	1.9	0.181	10.3	0.159	9.1	* * * 	* * * 	0.052
10/02/14 12:00 AM	0.6	0.179	8.7	0.157	7.2	* * * 	* * * 	0.052
10/02/14 02:00 AM	-0.5	0.178	7.6	0.156	6.0	* * * 	* * * 	0.052
10/02/14 04:00 AM	-0.3	0.177	6.8	0.154	5.4	* * * 	* * * 	0.051
10/02/14 06:00 AM	-0.6	0.176	6.2	0.154	4.8	* * * 	* * * 	0.050
10/02/14 08:00 AM	0.2	0.176	5.9	0.153	4.6	* * * 	* * * 	0.050
10/02/14 10:00 AM	3.2	0.176	6.1	0.154	5.2	* * * 	* * * 	0.050
10/02/14 12:00 PM	7.4	0.176	7.8	0.155	7.7	* * * 	* * * 	0.050
10/02/14 02:00 PM	12.6	0.179	11.5	0.158	12.2	* * * 	* * * 	0.050
10/02/14 04:00 PM	15.2	0.180	14.6	0.160	15.8	* * * 	* * * 	0.050
10/02/14 06:00 PM	17.7	0.181	15.6	0.159	16.1	* * * 	* * * 	0.050
10/02/14 08:00 PM	9.6	0.179	13.7	0.156	12.9	* * * 	* * * 	0.051
10/02/14 10:00 PM	6.3	0.176	11.2	0.153	9.9	* * * 	* * * 	0.052
10/03/14 12:00 AM	4.3	0.174	9.5	0.151	8.0	* * * 	* * * 	0.052
10/03/14 02:00 AM	2.4	0.173	8.3	0.149	6.7	* * * 	* * * 	0.052
10/03/14 04:00 AM	0.7	0.172	7.2	0.147	5.6	* * * 	* * * 	0.051
10/03/14 06:00 AM	1.4	0.171	6.3	0.146	4.8	* * * 	* * * 	0.051
10/03/14 08:00 AM	-0.7	0.170	5.8	0.145	4.2	* * * 	* * * 	0.050
10/03/14 10:00 AM	5.3	0.170	5.7	0.145	4.9	* * * 	* * * 	0.050
10/03/14 12:00 PM	11.4	0.171	8.4	0.148	9.8	* * * 	* * * 	0.050
10/03/14 02:00 PM	15.1	0.174	12.3	0.152	14.7	* * * 	* * * 	0.050
10/03/14 04:00 PM	16.6	0.175	14.8	0.154	17.3	* * * 	* * * 	0.050
10/03/14 06:00 PM	18.3	0.176	15.6	0.154	17.1	* * * 	* * * 	0.050
10/03/14 08:00 PM	9.6	0.174	13.9	0.151	13.9	* * * 	* * * 	0.051
10/03/14 10:00 PM	3.7	0.172	11.5	0.147	10.8	* * * 	* * * 	0.052
10/04/14 12:00 AM	2.7	0.170	9.8	0.145	8.8	* * * 	* * * 	0.052
10/04/14 02:00 AM	1.9	0.168	8.6	0.143	7.6	* * * 	* * * 	0.052
10/04/14 04:00 AM	1.4	0.167	7.7	0.142	6.6	* * * 	* * * 	0.051
10/04/14 06:00 AM	0.9	0.166	7.0	0.141	5.8	* * * 	* * * 	0.051
10/04/14 08:00 AM	0.4	0.166	6.3	0.140	5.2	* * * 	* * * 	0.050
10/04/14 10:00 AM	8.0	0.165	6.5	0.140	6.1	* * * 	* * * 	0.050
10/04/14 12:00 PM	13.3	0.167	9.2	0.144	10.9	* * * 	* * * 	0.050
10/04/14 02:00 PM	17.9	0.170	13.7	0.149	16.4	* * * 	* * * 	0.050
10/04/14 04:00 PM	20.5	0.172	16.3	0.151	19.1	* * * 	* * * 	0.051
10/04/14 06:00 PM	18.4	0.172	17.1	0.151	18.7	* * * 	* * * 	0.052
10/04/14 08:00 PM	11.1	0.170	15.0	0.147	15.1	* * * 	* * * 	0.052
10/04/14 10:00 PM	7.9	0.168	12.9	0.144	12.5	* * * 	* * * 	0.052
10/05/14 12:00 AM	6.8	0.167	11.5	0.142	11.0	* * * 	* * * 	0.052
10/05/14 02:00 AM	6.0	0.166	10.5	0.141	9.9	* * * 	* * * 	0.052
10/05/14 04:00 AM	4.1	0.165	9.7	0.139	9.0	* * * 	* * * 	0.052
10/05/14 06:00 AM	5.5	0.163	9.2	0.139	8.6	* * * 	* * * 	0.052
10/05/14 08:00 AM	3.4	0.163	8.8	0.138	8.0	* * * 	* * * 	0.052
10/05/14 10:00 AM	10.5	0.163	8.7	0.138	8.6	* * * 	* * * 	0.052
10/05/14 12:00 PM	17.3	0.165	11.7	0.142	13.8	* * * 	* * * 	0.052
10/05/14 02:00 PM	21.3	0.168	15.8	0.147	18.8	* * * 	* * * 	0.052
10/05/14 04:00 PM	23.6	0.170	18.6	0.150	21.7	* * * 	* * * 	0.052
10/05/14 06:00 PM	24.1	0.170	19.2	0.149	21.0	* * * 	* * * 	0.052
10/05/14 08:00 PM	14.8	0.169	17.3	0.145	17.6	* * * 	* * * 	0.054
10/05/14 10:00 PM	10.1	0.166	15.0	0.142	14.8	* * * 	* * * 	0.054
10/06/14 12:00 AM	8.2	0.165	13.4	0.140	12.9	* * * 	* * * 	0.054
10/06/14 02:00 AM	7.0	0.163	12.2	0.139	11.6	* * * 	* * * 	0.054
10/06/14 04:00 AM	4.0	0.162	11.2	0.137	10.5	* * * 	* * * 	0.054
10/06/14 06:00 AM	4.8	0.161	10.3	0.136	9.6	* * * 	* * * 	0.054
10/06/14 08:00 AM	2.9	0.160	9.7	0.135	8.9	* * * 	* * * 	0.054
10/06/14 10:00 AM	11.3	0.159	9.7	0.135	9.6	* * * 	* * * 	0.053
10/06/14 12:00 PM	18.2	0.161	12.8	0.139	14.7	* * * 	* * * 	0.054
10/06/14 02:00 PM	22.0	0.165	16.8	0.145	19.8	* * * 	* * * 	0.054
10/06/14 04:00 PM	23.9	0.167	19.5	0.148	22.4	* * * 	* * * 	0.054
10/06/14 06:00 PM	24.1	0.168	19.9	0.147	21.6	* * * 	* * * 	0.054
10/06/14 08:00 PM	14.3	0.166	17.8	0.143	18.1	* * * 	* * * 	0.054
10/06/14 10:00 PM	8.8	0.163	15.4	0.139	15.1	* * * 	* * * 	0.055
10/07/14 12:00 AM	7.6	0.161	13.8	0.137	13.3	* * * 	* * * 	0.055
10/07/14 02:00 AM	7.0	0.160	12.7	0.136	12.1	* * * 	* * * 	0.055
10/07/14 04:00 AM	6.1	0.159	11.8	0.134	11.2	* * * 	* * * 	0.055
10/07/14 06:00 AM	5.0	0.158	11.0	0.133	10.3	* * * 	* * * 	0.054
10/07/14 08:00 AM	4.9	0.156	10.3	0.132	9.6	* * * 	* * * 	0.054
10/07/14 10:00 AM	12.6	0.156	10.4	0.132	10.3	* * * 	* * * 	0.054
10/07/14 12:00 PM	19.4	0.159	13.5	0.136	15.5	* * * 	* * * 	0.054
10/07/14 02:00 PM	23.2	0.162	17.7	0.142	20.6	* * * 	* * * 	0.054
10/07/14 04:00 PM	25.2	0.165	20.2	0.145	23.1	* * * 	* * * 	0.054
10/07/14 06:00 PM	25.2	0.165	20.6	0.144	22.2	* * * 	* * * 	0.054
10/07/14 08:00 PM	15.4	0.163	18.5	0.140	18.8	* * * 	* * * 	0.055
10/07/14 10:00 PM	9.3	0.160	16.1	0.137	15.9	* * * 	* * * 	0.055
10/08/14 12:00 AM	7.8	0.158	14.5	0.135	14.0	* * * 	* * * 	0.055
10/08/14 02:00 AM	6.8	0.157	13.3	0.133	12.7	* * * 	* * * 	0.055
10/08/14 04:00 AM	6.2	0.156	12.4	0.132	11.8	* * * 	* * * 	0.055
10/08/14 06:00 AM	5.4	0.155	11.6	0.130	10.9	* * * 	* * * 	0.055
10/08/14 08:00 AM	4.5	0.154	10.9	0.129	10.1	* * * 	* * * 	0.055
10/08/14 10:00 AM	11.9	0.153	10.8	0.129	10.6	* * * 	* * * 	0.055
10/08/14 12:00 PM	19.4	0.155	13.7	0.133	15.3	* * * 	* * * 	0.055
10/08/14 02:00 PM	23.3	0.159	17.8	0.139	20.5	* * * 	* * * 	0.055
10/08/14 04:00 PM	25.7	0.161	20.4	0.142	23.1	* * * 	* * * 	0.055
10/08/14 06:00 PM	25.6	0.161	20.8	0.142	22.3	* * * 	* * * 	0.055
10/08/14 08:00 PM	14.2	0.159	18.5	0.138	18.7	* * * 	* * * 	0.055
10/08/14 10:00 PM	8.9	0.156	16.1	0.134	15.7	* * * 	* * * 	0.056
10/09/14 12:00 AM	8.1	0.155	14.5	0.132	14.0	* * * 	* * * 	0.056
10/09/14 02:00 AM	7.4	0.153	13.4	0.130	12.7	* * * 	* * * 	0.056
10/09/14 04:00 AM	6.5	0.152	12.4	0.129	11.8	* * * 	* * * 	0.056
10/09/14 06:00 AM	5.8	0.151	11.6	0.128	11.0	* * * 	* * * 	0.055
10/09/14 08:00 AM	4.5	0.150	11.0	0.126	10.2	* * * 	* * * 	0.055
10/09/14 10:00 AM	10.7	0.149	10.8	0.126	10.5	* * * 	* * * 	0.055
10/09/14 12:00 PM	20.7	0.151	13.7	0.130	15.3	* * * 	* * * 	0.055
10/09/14 02:00 PM	24.1	0.156	17.8	0.136	20.4	* * * 	* * * 	0.055
10/09/14 04:00 PM	25.3	0.157	19.6	0.139	22.0	* * * 	* * * 	0.055
10/09/14 06:00 PM	26.1	0.158	20.1	0.138	21.7	* * * 	* * * 	0.055
