403365600,0,0,0,0,0
403372800,0,0,0,0,0
403380000,0,0,0,0,0
403387200,0,0,0,0,0
403394400,0,0,0,0,0
403401600,0,0,0,0,0
403408800,0,0,0,0,0
403416000,0,0,0,0,0
403423200,0,0,0,0,0
403430400,0,0,0,0,0
403437600,0,0,0,0,0
403444800,0,0,0,0,0
403452000,0,0,0,0,0
403459200,1164,1648361611,1761607805,1505755277,0
403466400,1624,2407530698,2587885750,2214592722,0
403473600,1252,2332033226,2399142066,2218787025,0
403480800,1222,2193621189,2193621165,2222981332,0
403488000,1075,2101346499,2076180650,2227175636,0
403495200,913,2017460416,1962934440,2222981333,0
403502400,858,1950351550,1891631270,2218787029,0
403509600,842,1912602814,1853882534,2210398421,0
403516800,830,1887436990,1828716710,2197815509,0
403524000,1285,1866465471,1807745190,2185232597,0
403531200,1497,1925185731,1904214187,2172649685,0
403538400,1564,2193621198,2277507259,2164261077,0
403545600,1624,2306867412,2478833860,2160066773,0
403552800,1632,2294284500,2457862341,2168455382,0
403560000,1259,2214592721,2294284480,2176843990,0
403567200,1110,2126512334,2134900923,2185232599,0
403574400,1174,2067792076,2059403448,2189426903,0
403581600,1083,2030043339,2009071799,2189426903,0
403588800,973,1988100298,1954545845,2185232599,0
403596000,990,1950351561,1912602804,2181038295,0
403603200,1022,1941962953,1908408500,2172649687,0
403610400,1111,1946157258,1925185717,2164261079,0
403617600,1334,1992294605,2004877497,2160066775,0
403624800,1587,2147483861,2273312967,2151678167,0
403632000,1684,2319450334,2550137044,2151678167,0
403639200,1783,2306867421,2541748437,2160066775,0
403646400,1271,2222981338,2357199054,2168455383,0
403653600,1072,2113929429,2143289541,2181038296,0
403660800,1059,2038431954,2038431936,2181038296,0
403668000,1050,2000683218,1996488895,2181038296,0
403675200,1113,1988100305,1983905983,2176843992,0
403682400,1170,1996488914,2000683200,2172649688,0
403689600,1177,2013266131,2017460417,2164261080,0
403696800,1170,2025849045,2034237634,2160066775,0
403704000,1362,2059403479,2084569285,2155872471,0
403711200,1380,2147483867,2197815498,2155872471,0
403718400,1586,2210398431,2357199058,2155872472,0
403725600,1426,2189426910,2378170580,2160066776,0
403732800,1140,2101346521,2172649674,2164261080,0
403740000,954,1996488917,1983905986,2168455384,0
403747200,857,1908408529,1853882556,2168455384,0
403754400,782,1858076879,1778385082,2164261080,0
403761600,677,1816133838,1702887607,2155872472,0
403768800,612,1765802188,1635778741,2143289560,0
403776000,560,1707081930,1577058483,2130706647,0
403783200,1037,1665138890,1556086963,2118123735,0
403790400,1255,1715470541,1711276217,2105540823,0
403797600,1304,1937768663,2092957898,2088763606,0
403804800,1406,2130706656,2386559192,2080374998,0
403812000,1464,2134900959,2403336409,2084569303,0
403819200,996,2046820571,2181038286,2097152215,0
403826400,813,1937768662,1962934467,2105540823,0
403833600,693,1853882579,1820328126,2109735127,0
403840800,682,1799356624,1723859130,2105540823,0
403848000,674,1753219279,1665138872,2097152215,0
403855200,613,1711276238,1619001526,2088763607,0
403862400,659,1677721805,1589641397,2076180694,0
403869600,1119,1669333197,1598030006,2067792086,0
403876800,1328,1728053457,1749024956,2055209174,0
403884000,1367,1975517404,2126512333,2046820566,0
403891200,1447,2160066788,2411725018,2042626262,0
403898400,1507,2160066787,2424307929,2051014870,0
403905600,918,2067792094,2202009805,2063597782,0
403912800,820,1946157273,1975517378,2076180695,0
403920000,803,1870659798,1853882556,2080374999,0
403927200,794,1824522452,1782579385,2080374999,0
403934400,810,1790968019,1740636344,2076180695,0
403941600,864,1786773715,1740636344,2067792087,0
403948800,849,1786773715,1753219256,2063597782,0
403956000,1053,1786773716,1765802168,2055209174,0
403963200,1143,0,0,0,0
403970400,1225,1753219270,1795162282,1803550918,0
403977600,1354,2080375011,2172649670,2042626270,0
403984800,1294,2109735140,2168455365,2046820574,0
403992000,1054,2067792099,2084569280,2055209183,0
403999200,939,1988100319,1971323066,2063597791,0
404006400,937,1916797149,1883242679,2067792095,0
404013600,1058,1895825628,1879048375,2067792095,0
404020800,1007,1904214237,1900019895,2067792095,0
404028000,827,1870659803,1837105333,2063597791,0
404035200,970,1837105370,1807745204,2059403487,0
404042400,1198,1845493978,1832911028,2055209183,0
404049600,1441,1916797149,1950351545,2051014879,0
404056800,1506,2063597796,2155872450,2051014879,0
404064000,1621,2172649705,2315256009,2051014879,0
404071200,1578,2189426921,2353004745,2059403487,0
404078400,1228,2126512359,2206204097,2067792096,0
404085600,1035,2042626275,2055209146,2076180704,0
404092800,919,1971323105,1954545846,2084569312,0
404100000,924,1912602846,1883242675,2084569312,0
404107200,947,1891631326,1866465458,2084569312,0
404114400,890,1883242718,1849688242,2076180704,0
404121600,863,1858076892,1824522417,2071986400,0
404128800,948,1845493980,1820328113,2067792096,0
404136000,1169,1895825630,1912602804,2063597791,0
404143200,1315,2034237668,2126512317,2059403487,0
404150400,1370,2147483881,2260730050,2055209183,0
404157600,1335,2160066794,2252341441,2063597791,0
404164800,1152,2105540839,2134900923,2071986400,0
404172000,1080,2042626276,2046820535,2080375008,0
404179200,854,1983906018,1962934451,2084569313,0
404186400,795,1904214239,1849688239,2084569313,0
404193600,897,1866465502,1824522415,2080375008,0
404200800,950,1870659806,1837105327,2076180704,0
404208000,954,1874854110,1853882544,2071986400,0
404215200,988,1866465502,1841299631,2063597792,0
404222400,1114,1904214240,1912602802,2059403487,0
404229600,1007,1941962979,1941962935,2055209183,0
404236800,1018,1941962990,1946157281,2055209184,0
404244000,1019,1983906071,1996489016,2055209184,0
404251200,1006,1962934586,1941963093,2055209184,0
404258400,995,1925185877,1900020074,2055209184,0
404265600,925,1895825767,1858077044,2055209184,0
404272800,907,1862271345,1820328313,2055209184,0
404280000,907,1845494137,1807745404,2051014880,0
404287200,893,1832911231,1795162493,2046820576,0
404294400,874,1816134018,1778385277,2042626272,0
404301600,897,1803551108,1761608061,2038431967,0
404308800,1004,1849688457,1845494144,2030043359,0
404316000,1061,1904214413,1908408704,2025849055,0
404323200,1067,1950351758,1954546046,2025849055,0
404330400,1132,1904214412,1937768823,2025849055,0
404337600,833,1820328328,1799356780,2025849055,0
404344800,684,1778385286,1740636516,2025849055,0
404352000,655,1753219460,1707082072,2021654751,0
404359200,640,1732247937,1673527601,2017460446,0
404366400,620,1715470716,1631584519,2009071838,0
404373600,615,1698693491,1585447160,2000683229,0
404380800,609,1677721951,1539309808,1992294621,0
404388000,919,1652556082,1522532589,1983906013,0
404395200,991,1656750374,1593835766,1975517405,0
404402400,1093,1673527604,1673527590,1967128797,0
404409600,1129,1690304865,1908408679,1958740189,0
404416800,1152,1761608056,1971323238,1954545885,0
404424000,702,1753219449,1803551065,1954545885,0
404431200,721,1740636537,1728053587,1958740189,0
404438400,696,1723859320,1702887757,1954545885,0
404445600,772,1715470711,1686110530,1954545884,0
404452800,772,1711276405,1681916219,1950351580,0
404460000,757,1711276403,1681916217,1946157276,0
404467200,750,1711276401,1686110520,1941962972,0
404474400,793,1711276400,1686110519,1941962972,0
404481600,1042,1711276398,1686110519,1937768668,0
404488800,1064,1711276398,1690304828,1933574364,0
404496000,1076,1723859311,1757413705,1933574364,0
404503200,902,1774190969,1832911191,1929380060,0
404510400,847,1765802369,1765802330,1929380060,0
404517600,765,1749025158,1732247899,1933574364,0
404524800,692,1740636551,1711276377,1933574364,0
404532000,638,1723859335,1694499149,1933574364,0
404539200,576,1711276421,1660944670,1929380060,0
404546400,649,1702887807,1619001601,1929380060,0
404553600,701,1690304888,1614807295,1925185756,0
404560800,740,1686110576,1619001599,1916797148,0
404568000,770,1686110570,1644167429,1916797148,0
404575200,755,1686110568,1660944651,1912602844,0
404582400,785,1690304872,1665138960,1908408539,0
404589600,804,1690304873,1673527575,1904214235,0
404596800,780,1690304875,1673527578,1904214235,0
404604000,770,1698693484,1673527580,1900019931,0
404611200,771,1698693485,1673527582,1900019931,0
404618400,779,1698693486,1673527584,1895825627,0
404625600,786,1698693486,1677721891,1895825627,0
404632800,790,1698693487,1677721895,1895825627,0
404640000,784,1702887791,1677721898,1891631323,0
404647200,818,1702887791,1677721901,1891631323,0
404654400,913,1702887791,1681916210,1891631323,0
404661600,977,1702887792,1681916217,1887437020,0
404668800,929,1702887793,1686110527,1887437020,0
404676000,889,1707082098,1686110531,1887437020,0
404683200,834,1707082099,1690304838,1887437020,0
404690400,832,1711276405,1690304841,1887437020,0
404697600,859,1711276407,1694499146,1883242716,0
404704800,863,1715470713,1698693451,1883242716,0
404712000,860,1715470716,1698693452,1883242716,0
404719200,830,1715470718,1698693453,1883242716,0
404726400,807,1719665025,1702887757,1883242716,0
404733600,896,1719665027,1702887757,1883242716,0
404740800,976,1719665029,1702887757,1883242716,0
404748000,1028,1723859342,1702887760,1883242716,0
404755200,1170,1811939762,1828716930,1883242716,0
404762400,1123,1941963206,1983906205,1883242716,0
404769600,1007,1920991689,1916797341,1891631325,0
404776800,991,1879048648,1862271387,1900019933,0
404784000,956,1849688519,1824522650,1908408541,0
404791200,960,1824522694,1799356825,1912602846,0
404798400,967,1816134084,1790968216,1916797150,0
404805600,965,1807745475,1786773912,1916797150,0
404812800,953,1799356867,1774190998,1916797150,0
